time,Open,High,Low,Close
2019-03-21 02:00:00,1.14315,1.14343,1.14299,1.14318
2019-03-21 02:30:00,1.14316,1.14318,1.14264,1.1428
2019-03-21 03:00:00,1.14278,1.14308,1.14236,1.1427
2019-03-21 03:30:00,1.14267,1.14267,1.14228,1.1424
2019-03-21 04:00:00,1.14238,1.1425,1.14215,1.14245
2019-03-21 04:30:00,1.14242,1.14262,1.14226,1.1426
2019-03-21 05:00:00,1.14258,1.14268,1.14191,1.14194
2019-03-21 05:30:00,1.14196,1.14218,1.14186,1.142
2019-03-21 06:00:00,1.14202,1.14215,1.14182,1.14197
2019-03-21 06:30:00,1.142,1.14252,1.14185,1.14238
2019-03-21 07:00:00,1.14236,1.1429,1.14218,1.1429
2019-03-21 07:30:00,1.14292,1.14294,1.14122,1.14134
2019-03-21 08:00:00,1.14132,1.14138,1.13928,1.13948
2019-03-21 08:30:00,1.1395,1.13991,1.13934,1.13986
2019-03-21 09:00:00,1.13988,1.14046,1.13981,1.14016
2019-03-21 09:30:00,1.14018,1.14071,1.14006,1.14062
2019-03-21 10:00:00,1.14059,1.1407,1.13981,1.13984
2019-03-21 10:30:00,1.13981,1.13984,1.13844,1.13885
2019-03-21 11:00:00,1.13888,1.13952,1.13853,1.13878
2019-03-21 11:30:00,1.13875,1.13937,1.13842,1.13924
2019-03-21 12:00:00,1.13926,1.13965,1.13884,1.13965
2019-03-21 12:30:00,1.13967,1.13967,1.13843,1.13854
2019-03-21 13:00:00,1.13856,1.13906,1.13788,1.13883
2019-03-21 13:30:00,1.1388,1.13953,1.1387,1.1392
2019-03-21 14:00:00,1.13918,1.13918,1.13756,1.13808
2019-03-21 14:30:00,1.13806,1.1384,1.13645,1.13714
2019-03-21 15:00:00,1.13712,1.13724,1.13645,1.13685
2019-03-21 15:30:00,1.13687,1.13693,1.13537,1.13607
2019-03-21 16:00:00,1.13605,1.13622,1.1343,1.13458
2019-03-21 16:30:00,1.1346,1.13566,1.13459,1.13523
2019-03-21 17:00:00,1.1352,1.13522,1.13428,1.13482
2019-03-21 17:30:00,1.1348,1.13533,1.13452,1.1353
2019-03-21 18:00:00,1.13528,1.13633,1.13466,1.13608
2019-03-21 18:30:00,1.13605,1.13627,1.1352,1.1353
2019-03-21 19:00:00,1.13532,1.13597,1.1352,1.13591
2019-03-21 19:30:00,1.13589,1.13671,1.13586,1.1367
2019-03-21 20:00:00,1.13668,1.13696,1.1364,1.13695
2019-03-21 20:30:00,1.13697,1.13772,1.13695,1.13754
2019-03-21 21:00:00,1.13749,1.13792,1.13749,1.13786
2019-03-21 21:30:00,1.13784,1.13788,1.13714,1.13738
2019-03-21 22:00:00,1.1374,1.13761,1.13726,1.13746
2019-03-21 22:30:00,1.13744,1.13775,1.13736,1.13762
2019-03-21 23:00:00,1.1376,1.1377,1.13736,1.13758
2019-03-21 23:30:00,1.13756,1.13766,1.1374,1.13742
2019-03-22 00:00:00,1.13739,1.13744,1.13629,1.13629
2019-03-22 00:30:00,1.13632,1.13716,1.13617,1.13672
2019-03-22 01:00:00,1.13674,1.13686,1.13652,1.13674
2019-03-22 01:30:00,1.13672,1.13761,1.13664,1.13756
2019-03-22 02:00:00,1.13754,1.13766,1.1373,1.1373
2019-03-22 02:30:00,1.13727,1.13744,1.13714,1.1374
2019-03-22 03:00:00,1.13742,1.1376,1.13725,1.13752
2019-03-22 03:30:00,1.13749,1.13761,1.13746,1.13746
2019-03-22 04:00:00,1.13748,1.13772,1.13742,1.13744
2019-03-22 04:30:00,1.13746,1.13775,1.13743,1.13775
2019-03-22 05:00:00,1.13772,1.13782,1.13754,1.1378
2019-03-22 05:30:00,1.13778,1.13786,1.13766,1.1377
2019-03-22 06:00:00,1.1377,1.13808,1.13764,1.13792
2019-03-22 06:30:00,1.1379,1.13807,1.13775,1.13797
2019-03-22 07:00:00,1.13795,1.13848,1.13788,1.13841
2019-03-22 07:30:00,1.13838,1.13906,1.1383,1.13876
2019-03-22 08:00:00,1.13878,1.13904,1.13656,1.13708
2019-03-22 08:30:00,1.13704,1.13704,1.12885,1.13034
2019-03-22 09:00:00,1.13031,1.1313,1.1293,1.13026
2019-03-22 09:30:00,1.13024,1.13103,1.12959,1.13049
2019-03-22 10:00:00,1.13052,1.13088,1.12948,1.13078
2019-03-22 10:30:00,1.13076,1.13196,1.13049,1.13093
2019-03-22 11:00:00,1.1309,1.13118,1.12994,1.13051
2019-03-22 11:30:00,1.13049,1.13052,1.1294,1.12988
2019-03-22 12:00:00,1.12986,1.13032,1.12964,1.13008
2019-03-22 12:30:00,1.1301,1.13108,1.12974,1.13058
2019-03-22 13:00:00,1.13056,1.13084,1.12954,1.13026
2019-03-22 13:30:00,1.13029,1.13154,1.13008,1.1305
2019-03-22 14:00:00,1.13048,1.13091,1.12855,1.12865
2019-03-22 14:30:00,1.12862,1.12884,1.12766,1.12788
2019-03-22 15:00:00,1.12791,1.12868,1.12736,1.12817
2019-03-22 15:30:00,1.12814,1.12856,1.12744,1.12826
2019-03-22 16:00:00,1.12828,1.12958,1.12818,1.12942
2019-03-22 16:30:00,1.12944,1.12949,1.12834,1.12843
2019-03-22 17:00:00,1.12841,1.12891,1.12823,1.12882
2019-03-22 17:30:00,1.12885,1.12974,1.12882,1.12966
2019-03-22 18:00:00,1.12968,1.12968,1.12837,1.12866
2019-03-22 18:30:00,1.12868,1.12961,1.12862,1.1294
2019-03-22 19:00:00,1.12938,1.13014,1.12933,1.13007
2019-03-22 19:30:00,1.13009,1.13014,1.12965,1.12978
2019-03-22 20:00:00,1.12975,1.13001,1.1294,1.12972
2019-03-22 20:30:00,1.12974,1.1302,1.12956,1.13014
2019-03-24 21:00:00,1.1293,1.12988,1.12903,1.1295
2019-03-24 21:30:00,1.12954,1.13002,1.12908,1.12946
2019-03-24 22:00:00,1.1295,1.12989,1.12934,1.12968
2019-03-24 22:30:00,1.12966,1.12986,1.1294,1.12957
2019-03-24 23:00:00,1.1296,1.12976,1.1295,1.12958
2019-03-24 23:30:00,1.12956,1.12984,1.12955,1.12958
2019-03-25 00:00:00,1.12955,1.12966,1.12918,1.1293
2019-03-25 00:30:00,1.12932,1.12949,1.12892,1.129
2019-03-25 01:00:00,1.12903,1.12956,1.12903,1.12956
2019-03-25 01:30:00,1.12954,1.12954,1.12925,1.12952
2019-03-25 02:00:00,1.12954,1.12994,1.12954,1.12976
2019-03-25 02:30:00,1.12972,1.1298,1.12956,1.12962
2019-03-25 03:00:00,1.1296,1.12984,1.1295,1.12972
2019-03-25 03:30:00,1.12975,1.13002,1.1297,1.12992
2019-03-25 04:00:00,1.1299,1.13006,1.1298,1.13002
2019-03-25 04:30:00,1.13005,1.13005,1.12962,1.12981
2019-03-25 05:00:00,1.12984,1.13037,1.12984,1.13002
2019-03-25 05:30:00,1.13004,1.13042,1.13004,1.13032
2019-03-25 06:00:00,1.13032,1.13046,1.13004,1.1304
2019-03-25 06:30:00,1.13038,1.13038,1.13,1.13034
2019-03-25 07:00:00,1.13032,1.13095,1.13029,1.13066
2019-03-25 07:30:00,1.13064,1.13142,1.13045,1.13092
2019-03-25 08:00:00,1.13089,1.13089,1.12947,1.13017
2019-03-25 08:30:00,1.1302,1.1312,1.12998,1.13086
2019-03-25 09:00:00,1.13089,1.13232,1.13082,1.13166
2019-03-25 09:30:00,1.13164,1.13218,1.13148,1.13205
2019-03-25 10:00:00,1.13203,1.13248,1.13168,1.13169
2019-03-25 10:30:00,1.13172,1.1319,1.13125,1.13128
2019-03-25 11:00:00,1.13126,1.13142,1.1304,1.13076
2019-03-25 11:30:00,1.13078,1.13108,1.13062,1.13093
2019-03-25 12:00:00,1.1309,1.13236,1.1309,1.13209
2019-03-25 12:30:00,1.13207,1.13242,1.13177,1.13186
2019-03-25 13:00:00,1.13188,1.1327,1.13154,1.1316
2019-03-25 13:30:00,1.13162,1.1318,1.13126,1.13166
2019-03-25 14:00:00,1.13164,1.13196,1.13116,1.13166
2019-03-25 14:30:00,1.13164,1.13256,1.13157,1.13216
2019-03-25 15:00:00,1.13214,1.13314,1.13184,1.13308
2019-03-25 15:30:00,1.1331,1.1331,1.13214,1.13216
2019-03-25 16:00:00,1.13219,1.13233,1.13126,1.1314
2019-03-25 16:30:00,1.13138,1.13168,1.13108,1.13116
2019-03-25 17:00:00,1.13114,1.13157,1.13102,1.13136
2019-03-25 17:30:00,1.13133,1.13208,1.13107,1.13166
2019-03-25 18:00:00,1.13164,1.1326,1.13158,1.13225
2019-03-25 18:30:00,1.13227,1.13229,1.13108,1.13122
2019-03-25 19:00:00,1.1312,1.13146,1.1311,1.13116
2019-03-25 19:30:00,1.13114,1.13148,1.13112,1.13148
2019-03-25 20:00:00,1.13146,1.13146,1.13104,1.13116
2019-03-25 20:30:00,1.13114,1.1315,1.13102,1.13128
2019-03-25 21:00:00,1.13108,1.13166,1.13108,1.13158
2019-03-25 21:30:00,1.13164,1.1317,1.13122,1.13138
2019-03-25 22:00:00,1.13134,1.13194,1.13129,1.13156
2019-03-25 22:30:00,1.1316,1.13166,1.13142,1.13147
2019-03-25 23:00:00,1.1315,1.1317,1.13146,1.1315
2019-03-25 23:30:00,1.13148,1.13165,1.13144,1.13154
2019-03-26 00:00:00,1.13152,1.13162,1.13132,1.13146
2019-03-26 00:30:00,1.13144,1.13186,1.13144,1.13178
2019-03-26 01:00:00,1.13174,1.1322,1.13172,1.13177
2019-03-26 01:30:00,1.13174,1.1318,1.13147,1.13165
2019-03-26 02:00:00,1.13163,1.13165,1.13144,1.13155
2019-03-26 02:30:00,1.13153,1.13171,1.13143,1.13168
2019-03-26 03:00:00,1.13166,1.13166,1.13147,1.13159
2019-03-26 03:30:00,1.13157,1.13178,1.1315,1.13164
2019-03-26 04:00:00,1.13161,1.13176,1.13137,1.13146
2019-03-26 04:30:00,1.13148,1.13151,1.13113,1.13113
2019-03-26 05:00:00,1.1311,1.1312,1.13086,1.13095
2019-03-26 05:30:00,1.13092,1.13108,1.13054,1.13074
2019-03-26 06:00:00,1.13074,1.13105,1.13068,1.13096
2019-03-26 06:30:00,1.13094,1.13119,1.13074,1.13078
2019-03-26 07:00:00,1.13076,1.13119,1.13052,1.13116
2019-03-26 07:30:00,1.13113,1.13168,1.1311,1.13128
2019-03-26 08:00:00,1.13125,1.13154,1.13032,1.13086
2019-03-26 08:30:00,1.13083,1.13108,1.13042,1.13068
2019-03-26 09:00:00,1.1307,1.13152,1.13068,1.13126
2019-03-26 09:30:00,1.13124,1.13188,1.13089,1.1317
2019-03-26 10:00:00,1.13168,1.13205,1.13148,1.13194
2019-03-26 10:30:00,1.13192,1.13259,1.13158,1.13236
2019-03-26 11:00:00,1.13233,1.13258,1.13151,1.1317
2019-03-26 11:30:00,1.13168,1.13172,1.1309,1.13107
2019-03-26 12:00:00,1.13104,1.13118,1.12982,1.12985
2019-03-26 12:30:00,1.12982,1.13034,1.12848,1.1288
2019-03-26 13:00:00,1.12878,1.12964,1.12859,1.12924
2019-03-26 13:30:00,1.12926,1.12941,1.128,1.12855
2019-03-26 14:00:00,1.12857,1.1295,1.12857,1.12936
2019-03-26 14:30:00,1.12934,1.13001,1.12896,1.12976
2019-03-26 15:00:00,1.12978,1.12985,1.12904,1.12925
2019-03-26 15:30:00,1.12927,1.12957,1.12781,1.12792
2019-03-26 16:00:00,1.12794,1.12882,1.12792,1.12876
2019-03-26 16:30:00,1.12873,1.12904,1.12865,1.12884
2019-03-26 17:00:00,1.12886,1.12946,1.12784,1.12825
2019-03-26 17:30:00,1.12823,1.12844,1.12798,1.12834
2019-03-26 18:00:00,1.12832,1.12838,1.12771,1.12775
2019-03-26 18:30:00,1.12778,1.12812,1.12763,1.12774
2019-03-26 19:00:00,1.12776,1.12809,1.12766,1.12774
2019-03-26 19:30:00,1.12777,1.12779,1.12654,1.12694
2019-03-26 20:00:00,1.12698,1.12715,1.12634,1.12656
2019-03-26 20:30:00,1.12658,1.12682,1.12645,1.12656
2019-03-26 21:00:00,1.1265,1.12693,1.12636,1.12686
2019-03-26 21:30:00,1.12682,1.12725,1.12672,1.12705
2019-03-26 22:00:00,1.12708,1.12772,1.12693,1.12756
2019-03-26 22:30:00,1.12753,1.12756,1.12736,1.12755
2019-03-26 23:00:00,1.12758,1.12766,1.12742,1.12761
2019-03-26 23:30:00,1.12764,1.12766,1.12738,1.12742
2019-03-27 00:00:00,1.12739,1.12744,1.1269,1.1269
2019-03-27 00:30:00,1.12692,1.12692,1.12616,1.12672
2019-03-27 01:00:00,1.12674,1.12674,1.1259,1.12649
2019-03-27 01:30:00,1.12651,1.1267,1.1255,1.12558
2019-03-27 02:00:00,1.12556,1.12576,1.12509,1.12545
2019-03-27 02:30:00,1.12548,1.12576,1.12512,1.1257
2019-03-27 03:00:00,1.12572,1.12572,1.12546,1.12548
2019-03-27 03:30:00,1.1255,1.12558,1.1253,1.1253
2019-03-27 04:00:00,1.12532,1.12573,1.1253,1.12564
2019-03-27 04:30:00,1.12566,1.12581,1.12552,1.12576
2019-03-27 05:00:00,1.12578,1.12597,1.12571,1.1258
2019-03-27 05:30:00,1.12582,1.12584,1.12539,1.12572
2019-03-27 06:00:00,1.12572,1.12602,1.12566,1.12596
2019-03-27 06:30:00,1.12598,1.12668,1.12584,1.12662
2019-03-27 07:00:00,1.1266,1.12662,1.12526,1.12561
2019-03-27 07:30:00,1.12559,1.12584,1.1247,1.12521
2019-03-27 08:00:00,1.12524,1.1274,1.12502,1.12612
2019-03-27 08:30:00,1.12614,1.12782,1.12608,1.12758
2019-03-27 09:00:00,1.1276,1.12771,1.12701,1.12768
2019-03-27 09:30:00,1.12765,1.12854,1.12742,1.12802
2019-03-27 10:00:00,1.128,1.12827,1.12746,1.12819
2019-03-27 10:30:00,1.12821,1.12856,1.12769,1.12778
2019-03-27 11:00:00,1.12776,1.12798,1.12682,1.12796
2019-03-27 11:30:00,1.12794,1.12845,1.12759,1.12805
2019-03-27 12:00:00,1.12807,1.12829,1.12703,1.1273
2019-03-27 12:30:00,1.12728,1.12766,1.12662,1.12713
2019-03-27 13:00:00,1.1271,1.12722,1.12552,1.12601
2019-03-27 13:30:00,1.12604,1.12623,1.12483,1.12586
2019-03-27 14:00:00,1.12584,1.12605,1.12496,1.12532
2019-03-27 14:30:00,1.12529,1.12546,1.12442,1.12522
2019-03-27 15:00:00,1.12519,1.12568,1.12423,1.12554
2019-03-27 15:30:00,1.12556,1.12564,1.12452,1.1251
2019-03-27 16:00:00,1.12506,1.12554,1.1244,1.12521
2019-03-27 16:30:00,1.12524,1.12656,1.12499,1.12628
2019-03-27 17:00:00,1.12632,1.12676,1.12577,1.12577
2019-03-27 17:30:00,1.12574,1.1258,1.12514,1.1254
2019-03-27 18:00:00,1.12542,1.126,1.12524,1.12586
2019-03-27 18:30:00,1.12583,1.12652,1.12563,1.12642
2019-03-27 19:00:00,1.12644,1.12644,1.12499,1.12526
2019-03-27 19:30:00,1.12524,1.12528,1.12476,1.12512
2019-03-27 20:00:00,1.1251,1.12512,1.12439,1.12449
2019-03-27 20:30:00,1.12452,1.12466,1.12439,1.1244
2019-03-27 21:00:00,1.12452,1.12504,1.1245,1.12504
2019-03-27 21:30:00,1.12502,1.12554,1.12502,1.12519
2019-03-27 22:00:00,1.12516,1.12522,1.12494,1.12515
2019-03-27 22:30:00,1.12513,1.1253,1.12494,1.12494
2019-03-27 23:00:00,1.12497,1.12501,1.1248,1.1249
2019-03-27 23:30:00,1.12493,1.12525,1.12484,1.12522
2019-03-28 00:00:00,1.1252,1.12541,1.12473,1.12517
2019-03-28 00:30:00,1.1252,1.1252,1.12476,1.12483
2019-03-28 01:00:00,1.12486,1.12527,1.12469,1.12515
2019-03-28 01:30:00,1.12513,1.12536,1.12434,1.12461
2019-03-28 02:00:00,1.12458,1.12542,1.12458,1.12542
2019-03-28 02:30:00,1.1254,1.12553,1.1251,1.12553
2019-03-28 03:00:00,1.1255,1.12576,1.12527,1.12546
2019-03-28 03:30:00,1.12548,1.12554,1.1253,1.12549
2019-03-28 04:00:00,1.12546,1.12552,1.12522,1.12544
2019-03-28 04:30:00,1.12542,1.12548,1.12522,1.12548
2019-03-28 05:00:00,1.12546,1.12559,1.12536,1.12553
2019-03-28 05:30:00,1.1255,1.12581,1.12544,1.12568
2019-03-28 06:00:00,1.12568,1.12592,1.12553,1.12585
2019-03-28 06:30:00,1.12582,1.12612,1.1256,1.12562
2019-03-28 07:00:00,1.12565,1.12606,1.12552,1.12571
2019-03-28 07:30:00,1.12568,1.1258,1.12372,1.12382
2019-03-28 08:00:00,1.12384,1.12426,1.12343,1.12396
2019-03-28 08:30:00,1.12394,1.12548,1.1239,1.12522
2019-03-28 09:00:00,1.12525,1.12588,1.12507,1.12552
2019-03-28 09:30:00,1.1255,1.12562,1.12502,1.1255
2019-03-28 10:00:00,1.12552,1.12582,1.12503,1.12554
2019-03-28 10:30:00,1.12556,1.12561,1.1247,1.1252
2019-03-28 11:00:00,1.12518,1.1252,1.12306,1.12314
2019-03-28 11:30:00,1.12311,1.12311,1.12244,1.12258
2019-03-28 12:00:00,1.1226,1.12332,1.12243,1.12321
2019-03-28 12:30:00,1.12318,1.12337,1.12209,1.12214
2019-03-28 13:00:00,1.12216,1.12307,1.12174,1.12252
2019-03-28 13:30:00,1.12249,1.12286,1.12137,1.12174
2019-03-28 14:00:00,1.12176,1.12368,1.12176,1.12353
2019-03-28 14:30:00,1.12356,1.12369,1.12262,1.12342
2019-03-28 15:00:00,1.1234,1.12385,1.12266,1.12322
2019-03-28 15:30:00,1.12324,1.12373,1.12218,1.12358
2019-03-28 16:00:00,1.12356,1.1236,1.12183,1.1224
2019-03-28 16:30:00,1.12237,1.12294,1.12154,1.12274
2019-03-28 17:00:00,1.12272,1.12354,1.12248,1.12316
2019-03-28 17:30:00,1.12318,1.12365,1.12276,1.12354
2019-03-28 18:00:00,1.12356,1.12379,1.12278,1.12314
2019-03-28 18:30:00,1.12318,1.12318,1.12252,1.12269
2019-03-28 19:00:00,1.12266,1.12286,1.12209,1.12209
2019-03-28 19:30:00,1.12212,1.12254,1.12204,1.12232
2019-03-28 20:00:00,1.12234,1.12258,1.12216,1.12244
2019-03-28 20:30:00,1.12242,1.12275,1.12232,1.1224
2019-03-28 21:00:00,1.12217,1.12312,1.12216,1.1226
2019-03-28 21:30:00,1.12256,1.1227,1.12231,1.12266
2019-03-28 22:00:00,1.12268,1.12288,1.12265,1.12284
2019-03-28 22:30:00,1.12282,1.12298,1.12274,1.12284
2019-03-28 23:00:00,1.12287,1.12297,1.12264,1.12281
2019-03-28 23:30:00,1.12284,1.12299,1.12284,1.12299
2019-03-29 00:00:00,1.12302,1.12346,1.12262,1.12342
2019-03-29 00:30:00,1.1234,1.1235,1.1225,1.12322
2019-03-29 01:00:00,1.1232,1.12332,1.12299,1.12318
2019-03-29 01:30:00,1.12316,1.12326,1.12266,1.12276
2019-03-29 02:00:00,1.12274,1.12298,1.1224,1.12292
2019-03-29 02:30:00,1.12295,1.12306,1.12282,1.12305
2019-03-29 03:00:00,1.12303,1.12303,1.1226,1.1226
2019-03-29 03:30:00,1.12262,1.12286,1.12262,1.12286
2019-03-29 04:00:00,1.12284,1.12286,1.12258,1.12279
2019-03-29 04:30:00,1.12276,1.12305,1.12236,1.12303
2019-03-29 05:00:00,1.123,1.12341,1.1229,1.12338
2019-03-29 05:30:00,1.12336,1.1236,1.12318,1.12338
2019-03-29 06:00:00,1.12338,1.12338,1.123,1.12317
2019-03-29 06:30:00,1.12319,1.12359,1.12294,1.12347
2019-03-29 07:00:00,1.12344,1.1239,1.12322,1.12362
2019-03-29 07:30:00,1.12364,1.12371,1.12288,1.12303
2019-03-29 08:00:00,1.12305,1.12362,1.12224,1.12239
2019-03-29 08:30:00,1.12242,1.1232,1.1223,1.12301
2019-03-29 09:00:00,1.12304,1.12318,1.12228,1.1227
2019-03-29 09:30:00,1.12268,1.1227,1.12114,1.12114
2019-03-29 10:00:00,1.12111,1.12162,1.121,1.1215
2019-03-29 10:30:00,1.12152,1.12266,1.12121,1.12231
2019-03-29 11:00:00,1.12234,1.12354,1.12231,1.12319
2019-03-29 11:30:00,1.12316,1.12366,1.1228,1.12301
2019-03-29 12:00:00,1.12303,1.12352,1.12275,1.12328
2019-03-29 12:30:00,1.12331,1.12466,1.12308,1.12318
2019-03-29 13:00:00,1.12321,1.1239,1.12292,1.1232
2019-03-29 13:30:00,1.12322,1.12365,1.12308,1.12352
2019-03-29 14:00:00,1.12349,1.12416,1.12269,1.1239
2019-03-29 14:30:00,1.12392,1.12414,1.1221,1.12278
2019-03-29 15:00:00,1.12275,1.12326,1.12207,1.12248
2019-03-29 15:30:00,1.1225,1.12364,1.12234,1.12272
2019-03-29 16:00:00,1.12269,1.1231,1.12223,1.12238
2019-03-29 16:30:00,1.1224,1.12276,1.12212,1.12253
2019-03-29 17:00:00,1.1225,1.12252,1.12173,1.12198
2019-03-29 17:30:00,1.12195,1.12244,1.12148,1.12213
2019-03-29 18:00:00,1.12215,1.12271,1.12194,1.12202
2019-03-29 18:30:00,1.12204,1.12222,1.1214,1.1215
2019-03-29 19:00:00,1.12148,1.12212,1.12134,1.12169
2019-03-29 19:30:00,1.12172,1.12206,1.12166,1.12174
2019-03-29 20:00:00,1.12176,1.12183,1.12157,1.12178
2019-03-29 20:30:00,1.12181,1.12186,1.12155,1.12178
2019-03-31 21:00:00,1.12296,1.12304,1.12218,1.12292
2019-03-31 21:30:00,1.12288,1.12313,1.12287,1.12294
2019-03-31 22:00:00,1.12291,1.12291,1.12241,1.12244
2019-03-31 22:30:00,1.12242,1.12254,1.12216,1.1222
2019-03-31 23:00:00,1.12224,1.12234,1.12204,1.12228
2019-03-31 23:30:00,1.12226,1.1225,1.12226,1.12232
2019-04-01 00:00:00,1.1223,1.12252,1.12212,1.12251
2019-04-01 00:30:00,1.12254,1.12282,1.12214,1.12282
2019-04-01 01:00:00,1.12284,1.12289,1.12256,1.12286
2019-04-01 01:30:00,1.12284,1.12296,1.12253,1.12261
2019-04-01 02:00:00,1.12263,1.12276,1.12246,1.12271
2019-04-01 02:30:00,1.12274,1.12329,1.12272,1.12318
2019-04-01 03:00:00,1.12315,1.12332,1.12306,1.12318
2019-04-01 03:30:00,1.12314,1.1234,1.12304,1.12321
2019-04-01 04:00:00,1.12324,1.12338,1.12317,1.12331
2019-04-01 04:30:00,1.12329,1.12352,1.12326,1.12342
2019-04-01 05:00:00,1.12344,1.12419,1.12344,1.1238
2019-04-01 05:30:00,1.12382,1.12406,1.12368,1.12388
2019-04-01 06:00:00,1.12386,1.12386,1.12347,1.12358
2019-04-01 06:30:00,1.12362,1.12392,1.12322,1.1234
2019-04-01 07:00:00,1.12337,1.12387,1.12276,1.12382
2019-04-01 07:30:00,1.12384,1.1243,1.12322,1.1239
2019-04-01 08:00:00,1.12388,1.12475,1.12344,1.12464
2019-04-01 08:30:00,1.12467,1.12498,1.12412,1.12464
2019-04-01 09:00:00,1.12461,1.12486,1.12411,1.12439
2019-04-01 09:30:00,1.12437,1.12439,1.12363,1.12376
2019-04-01 10:00:00,1.12378,1.12382,1.12344,1.12348
2019-04-01 10:30:00,1.12345,1.12382,1.12308,1.12315
2019-04-01 11:00:00,1.12317,1.12385,1.12295,1.12348
2019-04-01 11:30:00,1.12351,1.12356,1.12273,1.12292
2019-04-01 12:00:00,1.12294,1.12375,1.12294,1.12351
2019-04-01 12:30:00,1.12354,1.12478,1.12332,1.12348
2019-04-01 13:00:00,1.12351,1.12453,1.12298,1.12364
2019-04-01 13:30:00,1.12362,1.12417,1.12359,1.1236
2019-04-01 14:00:00,1.12356,1.12356,1.12119,1.12202
2019-04-01 14:30:00,1.122,1.12248,1.12192,1.12204
2019-04-01 15:00:00,1.12206,1.12238,1.12136,1.12159
2019-04-01 15:30:00,1.12156,1.12177,1.12087,1.12095
2019-04-01 16:00:00,1.12093,1.12114,1.12048,1.12061
2019-04-01 16:30:00,1.12064,1.12078,1.12045,1.12064
2019-04-01 17:00:00,1.12062,1.12089,1.12041,1.12058
2019-04-01 17:30:00,1.1206,1.12098,1.12056,1.12082
2019-04-01 18:00:00,1.12079,1.12104,1.12065,1.1208
2019-04-01 18:30:00,1.12078,1.12127,1.12068,1.12126
2019-04-01 19:00:00,1.12123,1.12124,1.1209,1.12091
2019-04-01 19:30:00,1.12093,1.12128,1.12088,1.12104
2019-04-01 20:00:00,1.12102,1.12112,1.12086,1.12097
2019-04-01 20:30:00,1.12094,1.1214,1.12088,1.12128
2019-04-01 21:00:00,1.12125,1.12126,1.11994,1.11994
2019-04-01 21:30:00,1.11996,1.1203,1.11988,1.12028
2019-04-01 22:00:00,1.1203,1.12044,1.12024,1.12032
2019-04-01 22:30:00,1.12034,1.12064,1.12034,1.12064
2019-04-01 23:00:00,1.12066,1.12079,1.1206,1.12065
2019-04-01 23:30:00,1.12062,1.12066,1.1205,1.12052
2019-04-02 00:00:00,1.12054,1.1208,1.1205,1.12066
2019-04-02 00:30:00,1.12068,1.12086,1.12048,1.12058
2019-04-02 01:00:00,1.12055,1.12058,1.12019,1.12024
2019-04-02 01:30:00,1.12026,1.12046,1.11974,1.12034
2019-04-02 02:00:00,1.12037,1.12055,1.1203,1.12049
2019-04-02 02:30:00,1.12046,1.1205,1.12014,1.12026
2019-04-02 03:00:00,1.12028,1.12048,1.1202,1.12022
2019-04-02 03:30:00,1.1202,1.12052,1.11995,1.12026
2019-04-02 04:00:00,1.12028,1.12028,1.11961,1.11962
2019-04-02 04:30:00,1.11964,1.12023,1.11964,1.12023
2019-04-02 05:00:00,1.1202,1.1208,1.12011,1.12078
2019-04-02 05:30:00,1.12076,1.12113,1.12073,1.12079
2019-04-02 06:00:00,1.12076,1.12078,1.12019,1.12033
2019-04-02 06:30:00,1.12031,1.12048,1.11991,1.1201
2019-04-02 07:00:00,1.12008,1.12036,1.11917,1.11954
2019-04-02 07:30:00,1.11956,1.12013,1.11904,1.11996
2019-04-02 08:00:00,1.11998,1.12047,1.11972,1.12017
2019-04-02 08:30:00,1.12014,1.12029,1.11937,1.1198
2019-04-02 09:00:00,1.11982,1.12048,1.11972,1.12039
2019-04-02 09:30:00,1.12041,1.1206,1.11997,1.12039
2019-04-02 10:00:00,1.12036,1.12058,1.12003,1.12015
2019-04-02 10:30:00,1.12012,1.12038,1.11992,1.12002
2019-04-02 11:00:00,1.12,1.12034,1.11974,1.12034
2019-04-02 11:30:00,1.12032,1.12056,1.1201,1.12014
2019-04-02 12:00:00,1.12016,1.12084,1.11986,1.12082
2019-04-02 12:30:00,1.12084,1.12122,1.12042,1.12058
2019-04-02 13:00:00,1.12055,1.12078,1.12012,1.12054
2019-04-02 13:30:00,1.12052,1.12064,1.11982,1.12014
2019-04-02 14:00:00,1.12017,1.1206,1.11896,1.11898
2019-04-02 14:30:00,1.119,1.11945,1.11852,1.11914
2019-04-02 15:00:00,1.11911,1.11931,1.11855,1.11872
2019-04-02 15:30:00,1.11875,1.11886,1.11839,1.11864
2019-04-02 16:00:00,1.11862,1.11931,1.11858,1.1191
2019-04-02 16:30:00,1.11906,1.1198,1.11876,1.11972
2019-04-02 17:00:00,1.1197,1.12161,1.11952,1.11994
2019-04-02 17:30:00,1.11997,1.1204,1.11931,1.11944
2019-04-02 18:00:00,1.11946,1.11977,1.1192,1.1194
2019-04-02 18:30:00,1.11938,1.11982,1.11937,1.1198
2019-04-02 19:00:00,1.11982,1.11982,1.11941,1.11979
2019-04-02 19:30:00,1.11977,1.12022,1.11964,1.12012
2019-04-02 20:00:00,1.1201,1.1203,1.1199,1.12009
2019-04-02 20:30:00,1.12012,1.12052,1.12004,1.12044
2019-04-02 21:00:00,1.12042,1.1206,1.1201,1.12031
2019-04-02 21:30:00,1.12028,1.1204,1.12016,1.12033
