,Open,High,Low,Close
2009-12-30,10589.5,10612.2,10456.1,10483.4
2010-01-03,10476.5,10640.9,10476.5,10612.5
2010-01-04,10612.5,10629.9,10552.9,10600.2
2010-01-05,10600.1,10633.5,10569.3,10605.0
2010-01-06,10600.9,10649.1,10539.5,10636.0
2010-01-07,10634.9,10667.4,10583.7,10653.9
2010-01-10,10658.3,10707.6,10621.2,10665.2
2010-01-11,10665.1,10686.9,10596.6,10669.0
2010-01-12,10672.9,10738.3,10642.8,10710.0
2010-01-13,10707.9,10759.1,10685.0,10757.1
2010-01-14,10754.0,10754.0,10586.8,10642.0
2010-01-17,10637.4,10680.8,10619.2,10678.8
2010-01-18,10676.4,10760.8,10593.1,10736.6
2010-01-19,10735.6,10750.5,10539.2,10632.6
2010-01-20,10635.6,10663.5,10386.8,10395.8
2010-01-21,10393.8,10444.6,10178.2,10218.4
2010-01-24,10231.0,10313.9,10187.9,10234.9
2010-01-25,10235.9,10298.3,10120.9,10212.5
2010-01-26,10213.5,10266.7,10115.9,10258.6
2010-01-27,10257.6,10325.6,10066.5,10139.7
2010-01-28,10140.7,10250.5,10053.0,10070.1
2010-01-31,10068.7,10200.3,10062.6,10195.2
2010-02-01,10192.1,10320.8,10157.5,10285.5
2010-02-02,10287.5,10314.8,10240.3,10296.3
2010-02-03,10302.3,10306.3,10006.7,10024.7
2010-02-04,10034.7,10054.6,9839.8,9988.4
2010-02-07,10001.0,10040.7,9910.5,9934.6
2010-02-08,9927.5,10148.6,9923.5,10057.0
2010-02-09,10059.9,10100.4,9971.7,10035.7
2010-02-10,10034.6,10172.2,9983.6,10158.0
2010-02-11,10165.0,10166.0,9993.5,10159.8
2010-02-14,10148.3,10150.8,10105.7,10119.3
2010-02-15,10128.0,10288.5,10119.9,10273.4
2010-02-16,10277.4,10337.4,10269.9,10333.4
2010-02-17,10333.3,10419.5,10280.4,10360.3
2010-02-18,10353.2,10455.6,10311.6,10411.2
2010-02-21,10399.6,10464.1,10382.5,10398.5
2010-02-22,10398.4,10444.0,10280.0,10320.0
2010-02-23,10319.0,10406.3,10297.4,10378.0
2010-02-24,10374.9,10382.9,10199.5,10336.6
2010-02-25,10336.5,10380.5,10284.6,10350.5
2010-02-28,10346.9,10425.2,10346.9,10403.9
2010-03-01,10405.8,10468.3,10392.3,10421.6
2010-03-02,10422.6,10477.8,10383.5,10404.4
2010-03-03,10404.3,10457.3,10369.9,10450.2
2010-03-04,10452.2,10577.3,10450.1,10561.2
2010-03-07,10559.6,10592.8,10545.6,10549.4
2010-03-08,10548.4,10618.4,10512.6,10573.2
2010-03-09,10571.1,10607.3,10531.1,10578.9
2010-03-10,10577.9,10621.7,10516.0,10615.7
2010-03-11,10616.6,10665.9,10604.5,10643.5
2010-03-14,10640.9,10651.7,10574.0,10641.7
2010-03-15,10644.7,10696.5,10625.8,10688.5
2010-03-16,10685.4,10770.4,10683.3,10734.2
2010-03-17,10738.1,10785.0,10709.6,10782.0
2010-03-18,10781.9,10820.0,10695.1,10748.4
2010-03-21,10701.5,10810.7,10678.2,10791.5
2010-03-22,10792.5,10892.4,10779.1,10888.4
2010-03-23,10887.4,10890.4,10822.4,10843.4
2010-03-24,10836.4,10954.4,10831.7,10833.7
2010-03-25,10835.7,10906.5,10812.0,10856.1
2010-03-28,10862.7,10914.5,10857.6,10885.1
2010-03-29,10884.1,10935.9,10862.5,10903.5
2010-03-30,10904.5,10910.5,10826.6,10872.7
2010-03-31,10871.6,10952.6,10861.0,10919.2
2010-04-01,10920.2,10952.9,10892.6,10950.9
2010-04-04,10951.2,10980.8,10918.6,10963.6
2010-04-05,10965.6,10979.0,10918.9,10960.9
2010-04-06,10956.8,10961.2,10841.6,10898.9
2010-04-07,10894.8,10948.4,10841.1,10933.3
2010-04-08,10938.3,11005.9,10925.1,11004.9
2010-04-11,11018.5,11051.6,10985.7,10998.8
2010-04-12,10994.7,11035.2,10939.0,11031.2
2010-04-13,11030.1,11117.9,11022.1,11112.8
2010-04-14,11108.7,11148.3,11074.3,11132.2
2010-04-15,11128.1,11145.7,10962.9,11028.0
2010-04-18,10998.4,11089.1,10960.9,11079.1
2010-04-19,11078.0,11134.9,11064.7,11126.5
2010-04-20,11121.5,11141.4,11059.6,11073.6
2010-04-21,11074.6,11141.2,11004.8,11110.0
2010-04-22,11117.0,11193.6,11078.6,11183.6
2010-04-25,11178.0,11244.8,11167.0,11189.4
2010-04-26,11183.3,11206.2,10959.9,10996.0
2010-04-27,10981.9,11068.6,10952.5,11057.5
2010-04-28,11056.5,11185.3,11032.3,11167.1
2010-04-29,11173.1,11193.9,10986.9,11010.9
2010-05-02,11005.4,11163.3,10996.1,11129.1
2010-05-03,11129.1,11147.1,10849.7,10917.8
2010-05-04,10901.7,10942.6,10803.8,10863.9
2010-05-05,10868.9,10895.6,9896.6,10437.0
2010-05-06,10438.0,10594.0,10230.0,10364.2
2010-05-09,10492.1,10821.5,10479.0,10778.2
2010-05-10,10774.2,10866.8,10648.4,10720.3
2010-05-11,10713.3,10907.1,10649.9,10887.0
2010-05-12,10894.0,10942.9,10769.1,10788.1
2010-05-13,10790.1,10819.9,10533.9,10636.1
2010-05-16,10622.6,10663.2,10433.7,10639.0
2010-05-17,10629.9,10719.7,10482.0,10490.0
2010-05-18,10488.0,10526.6,10327.1,10464.3
2010-05-19,10460.3,10476.2,10020.8,10035.8
2010-05-20,10033.8,10199.5,9904.1,10180.4
2010-05-23,10185.0,10198.8,10027.2,10038.2
2010-05-24,10041.2,10069.6,9772.3,10067.6
2010-05-25,10068.6,10175.2,9915.7,9942.7
2010-05-26,9878.6,10265.6,9878.6,10248.5
2010-05-27,10247.5,10290.1,10097.7,10133.7
2010-05-30,10191.2,10197.2,10143.9,10160.9
2010-05-31,10167.7,10221.2,9984.2,10036.9
2010-06-01,10017.9,10256.5,10011.9,10245.5
2010-06-02,10244.5,10315.1,10174.9,10248.8
2010-06-03,10246.8,10295.5,9889.9,9956.9
2010-06-06,9931.6,9982.2,9702.8,9814.9
2010-06-07,9812.9,9953.3,9756.4,9928.3
2010-06-08,9930.3,10063.9,9865.1,9897.6
2010-06-09,9890.6,10183.2,9874.6,10160.1
2010-06-10,10158.1,10218.5,10076.6,10201.5
2010-06-13,10210.1,10331.7,10188.5,10199.5
2010-06-14,10210.5,10410.9,10193.2,10377.9
2010-06-15,10377.8,10430.3,10322.4,10394.2
2010-06-16,10390.1,10456.7,10318.7,10436.5
2010-06-17,10431.5,10490.2,10414.0,10441.7
2010-06-20,10492.5,10602.7,10399.2,10460.6
2010-06-21,10468.6,10512.8,10286.8,10313.9
2010-06-22,10307.9,10371.6,10229.9,10290.0
2010-06-23,10285.0,10330.0,10130.4,10181.6
2010-06-24,10180.6,10202.1,10080.5,10165.9
2010-06-27,10169.4,10203.0,10101.5,10145.5
2010-06-28,10146.5,10176.6,9804.9,9844.1
2010-06-29,9846.1,9924.2,9745.9,9762.9
2010-06-30,9755.9,9791.6,9614.6,9717.0
2010-07-01,9723.0,9804.0,9605.8,9651.0
2010-07-04,9645.5,9681.4,9621.9,9627.9
2010-07-05,9625.7,9847.4,9556.3,9737.6
2010-07-06,9737.6,10034.5,9662.9,10028.4
2010-07-07,10029.4,10152.4,10002.0,10135.3
2010-07-08,10135.2,10199.9,10101.6,10179.8
2010-07-11,10166.2,10234.9,10126.7,10229.8
2010-07-12,10247.9,10403.9,10200.4,10395.9
2010-07-13,10407.9,10407.9,10295.7,10359.0
2010-07-14,10355.9,10412.0,10230.8,10354.2
2010-07-15,10360.2,10363.2,10071.2,10107.4
2010-07-18,10089.8,10177.5,10062.2,10068.0
2010-07-19,10070.0,10266.1,9989.2,10232.0
2010-07-20,10235.0,10271.7,10054.6,10089.7
2010-07-21,10088.7,10356.1,10076.4,10296.8
2010-07-22,10294.8,10434.7,10276.2,10427.6
2010-07-25,10430.1,10516.7,10396.6,10496.6
2010-07-26,10498.6,10570.4,10474.3,10525.0
2010-07-27,10526.0,10565.8,10450.0,10489.1
2010-07-28,10487.1,10575.9,10373.1,10443.2
2010-07-29,10447.1,10495.6,10332.3,10467.5
2010-08-01,10494.1,10678.0,10483.0,10647.8
2010-08-02,10646.8,10662.3,10584.1,10630.0
2010-08-03,10629.0,10692.7,10584.5,10671.4
2010-08-04,10673.4,10697.0,10601.6,10672.6
2010-08-05,10673.6,10700.2,10508.6,10649.8
2010-08-08,10646.2,10711.8,10621.1,10688.6
2010-08-09,10689.6,10694.6,10539.7,10646.8
2010-08-10,10644.7,10646.7,10332.2,10332.2
2010-08-11,10334.2,10394.0,10249.4,10297.3
2010-08-12,10298.3,10383.3,10247.7,10290.6
2010-08-15,10296.1,10335.9,10204.4,10297.4
2010-08-16,10298.4,10479.2,10279.2,10394.9
2010-08-17,10393.9,10476.4,10331.2,10383.1
2010-08-18,10381.1,10437.7,10218.2,10263.1
2010-08-19,10262.1,10292.9,10147.3,10222.3
2010-08-22,10220.8,10304.5,10161.0,10173.0
2010-08-23,10169.0,10175.0,9989.2,10025.0
2010-08-24,10028.0,10094.5,9935.4,10065.4
2010-08-25,10066.4,10121.0,9963.6,9974.5
2010-08-26,9972.5,10160.1,9935.0,10157.1
2010-08-29,10150.6,10224.6,9988.7,10000.7
2010-08-30,10001.7,10077.2,9920.3,10054.0
2010-08-31,10055.0,10291.6,10031.7,10278.6
2010-09-01,10281.6,10329.9,10242.3,10322.9
2010-09-02,10320.9,10452.5,10295.6,10441.3
2010-09-05,10438.7,10474.5,10428.7,10458.2
2010-09-06,10457.0,10478.9,10329.2,10343.2
2010-09-07,10341.2,10427.7,10303.8,10400.5
2010-09-08,10401.5,10490.0,10375.2,10405.8
2010-09-09,10401.8,10468.1,10392.8,10463.1
2010-09-12,10479.5,10571.0,10479.5,10546.8
2010-09-13,10552.8,10590.2,10500.3,10513.1
2010-09-14,10514.0,10589.4,10481.5,10577.3
2010-09-15,10577.3,10635.6,10522.8,10626.6
2010-09-16,10615.5,10728.2,10585.4,10624.4
2010-09-19,10616.4,10789.9,10599.2,10750.5
2010-09-20,10749.5,10848.4,10721.9,10772.7
2010-09-21,10771.7,10823.9,10723.5,10766.7
2010-09-22,10765.7,10794.5,10655.9,10683.1
2010-09-23,10682.1,10883.8,10672.9,10864.5
2010-09-26,10876.6,10931.0,10820.3,10833.3
2010-09-27,10832.3,10898.9,10743.0,10870.6
2010-09-28,10871.6,10907.5,10812.3,10852.5
2010-09-29,10854.5,10963.6,10757.1,10795.1
2010-09-30,10793.1,10882.1,10791.0,10842.5
2010-10-03,10844.5,10865.0,10717.9,10784.1
2010-10-04,10779.1,10974.5,10761.7,10938.2
2010-10-05,10939.2,10988.0,10929.3,10980.5
2010-10-06,10978.5,11044.2,10906.2,10978.5
2010-10-07,10975.5,11042.9,10882.2,11015.8
2010-10-10,11018.7,11050.9,10987.6,11023.8
2010-10-11,11022.8,11063.1,10919.5,11035.9
2010-10-12,11034.8,11165.7,11017.6,11109.3
2010-10-13,11108.3,11163.1,11028.9,11136.4
2010-10-14,11134.4,11168.0,11016.0,11089.2
2010-10-17,11072.0,11163.6,10998.2,11062.0
2010-10-18,11058.0,11121.7,10920.3,10993.6
2010-10-19,10990.6,11159.6,10961.3,11132.4
2010-10-20,11134.4,11222.1,11071.2,11134.4
2010-10-21,11135.4,11179.9,11116.4,11147.5
2010-10-24,11147.4,11254.2,11140.3,11166.5
2010-10-25,11165.5,11187.6,11089.4,11180.5
2010-10-26,11179.5,11201.5,11020.9,11116.2
2010-10-27,11118.2,11184.9,11052.1,11105.2
2010-10-28,11102.1,11131.6,11045.4,11125.3
2010-10-31,11115.1,11243.0,11055.0,11127.2
2010-11-01,11130.3,11215.9,11120.1,11200.5
2010-11-02,11197.5,11230.7,11094.2,11217.6
2010-11-03,11218.6,11439.5,11208.2,11424.4
2010-11-04,11423.4,11469.9,11390.6,11420.3
2010-11-07,11411.1,11426.1,11361.3,11393.1
2010-11-08,11388.0,11439.6,11305.8,11345.9
2010-11-09,11344.9,11373.6,11258.8,11311.7
2010-11-10,11309.7,11343.4,11232.8,11278.6
2010-11-11,11279.6,11287.6,11141.7,11183.3
2010-11-14,11184.2,11278.6,11155.7,11192.3
2010-11-15,11190.2,11194.2,10978.7,11023.8
2010-11-16,11025.8,11057.3,10998.8,11023.8
2010-11-17,11024.8,11209.5,11021.7,11197.2
2010-11-18,11198.2,11220.3,11123.3,11204.2
2010-11-21,11255.3,11270.2,11057.0,11182.1
2010-11-22,11179.1,11188.1,10992.9,11023.8
2010-11-23,11018.7,11197.2,11008.3,11170.0
2010-11-24,11169.0,11211.4,11146.6,11208.3
2010-11-25,11205.1,11205.1,11050.0,11051.0
2010-11-28,11073.8,11132.5,10933.9,11059.8
2010-11-29,11061.8,11072.0,10948.9,11004.7
2010-11-30,11003.7,11284.2,10989.6,11251.1
2010-12-01,11247.0,11381.3,11226.3,11377.2
2010-12-02,11375.2,11413.6,11300.4,11374.2
2010-12-05,11375.1,11402.0,11326.5,11358.0
2010-12-06,11357.0,11458.4,11340.9,11353.0
2010-12-07,11352.0,11394.3,11297.6,11389.0
2010-12-08,11387.0,11450.6,11336.1,11366.0
2010-12-09,11366.0,11420.0,11361.2,11420.0
2010-12-12,11415.8,11483.0,11386.8,11431.9
2010-12-13,11433.8,11516.9,11415.5,11482.8
2010-12-14,11487.8,11522.0,11434.3,11489.8
2010-12-15,11486.7,11514.9,11410.0,11498.7
2010-12-16,11499.7,11509.0,11454.7,11495.8
2010-12-19,11507.3,11536.1,11441.5,11467.4
2010-12-20,11466.4,11550.2,11465.4,11532.1
2010-12-21,11530.0,11569.7,11520.8,11556.5
2010-12-22,11555.5,11584.9,11540.7,11581.9
2010-12-26,11558.5,11564.9,11511.8,11558.9
2010-12-27,11557.8,11588.6,11535.2,11566.1
2010-12-28,11562.1,11621.8,11559.1,11592.6
2010-12-29,11588.5,11603.3,11547.8,11576.8
2010-12-30,11575.7,11614.2,11523.0,11609.2
2011-01-02,11601.6,11705.6,11598.6,11647.2
2011-01-03,11646.2,11690.9,11629.5,11674.5
2011-01-04,11673.5,11736.2,11596.8,11711.0
2011-01-05,11712.0,11760.8,11666.2,11693.2
2011-01-06,11694.2,11726.8,11597.1,11666.3
2011-01-09,11663.8,11677.8,11568.9,11633.0
2011-01-10,11631.0,11700.7,11623.8,11659.4
2011-01-11,11657.3,11778.2,11656.3,11751.0
2011-01-12,11750.0,11763.6,11693.0,11740.2
2011-01-13,11742.2,11786.7,11673.5,11776.6
2011-01-16,11774.1,11789.1,11732.5,11756.5
2011-01-17,11756.3,11874.0,11744.2,11850.9
2011-01-18,11848.9,11878.8,11792.0,11823.1
2011-01-19,11822.1,11844.0,11736.2,11826.3
2011-01-20,11827.3,11898.0,11787.0,11867.8
2011-01-23,11854.2,11980.9,11846.1,11961.8
2011-01-24,11964.8,11990.6,11890.9,11955.0
2011-01-25,11956.0,12009.6,11949.9,11974.3
2011-01-26,11972.3,12008.9,11949.9,11971.6
2011-01-27,11968.5,12002.2,11790.3,11798.3
2011-01-30,11785.7,11885.3,11724.5,11871.3
2011-01-31,11868.2,12035.0,11866.2,12003.9
2011-02-01,12002.9,12043.3,11979.3,12020.2
2011-02-02,12018.2,12066.6,11966.5,12050.5
2011-02-03,12051.5,12085.1,12011.8,12078.8
2011-02-06,12076.3,12170.9,12065.1,12133.7
2011-02-07,12134.7,12229.1,12131.2,12225.1
2011-02-08,12224.1,12246.6,12181.3,12232.4
2011-02-09,12231.4,12243.2,12149.6,12186.5
2011-02-10,12187.5,12280.0,12158.0,12269.9
2011-02-13,12266.3,12292.1,12232.7,12235.5
2011-02-14,12234.5,12261.2,12190.7,12221.7
2011-02-15,12222.7,12306.3,12219.6,12277.0
2011-02-16,12276.0,12332.4,12246.5,12310.3
2011-02-17,12311.3,12400.7,12293.9,12400.7
2011-02-20,12391.1,12395.1,12314.4,12320.4
2011-02-21,12321.2,12353.7,12175.3,12198.3
2011-02-22,12200.3,12253.9,12062.4,12121.4
2011-02-23,12119.4,12150.2,11981.5,12046.5
2011-02-24,12047.5,12156.0,12047.5,12125.9
2011-02-27,12126.3,12248.7,12081.1,12227.7
2011-02-28,12226.6,12305.4,12003.7,12005.7
2011-03-01,12006.7,12117.2,11990.5,12061.0
2011-03-02,12059.0,12283.5,12050.9,12249.4
2011-03-03,12250.4,12297.9,12076.6,12162.5
2011-03-06,12173.0,12240.5,12035.3,12091.2
2011-03-07,12093.2,12252.7,12069.7,12207.5
2011-03-08,12206.5,12259.9,12158.9,12184.7
2011-03-09,12186.7,12197.6,11971.9,11984.8
2011-03-10,11986.8,12093.2,11896.5,12072.1
2011-03-13,12044.6,12059.5,11900.9,11992.8
2011-03-14,11994.8,12001.8,11674.5,11855.0
2011-03-15,11842.0,11911.9,11557.4,11627.3
2011-03-16,11631.3,11800.6,11544.2,11770.5
2011-03-17,11770.5,11937.0,11738.5,11871.6
2011-03-20,11873.1,12077.7,11867.0,12025.2
2011-03-21,12022.2,12059.0,11995.8,12015.4
2011-03-22,12017.4,12118.3,11970.6,12079.0
2011-03-23,12081.0,12191.9,12066.6,12178.8
2011-03-24,12177.8,12259.6,12177.8,12237.3
2011-03-27,12231.8,12269.4,12171.8,12177.8
2011-03-28,12179.8,12299.6,12168.6,12288.5
2011-03-29,12287.5,12381.4,12272.4,12342.0
2011-03-30,12346.1,12379.7,12317.2,12325.2
2011-03-31,12326.2,12417.1,12318.2,12372.7
2011-04-03,12366.1,12403.5,12342.8,12398.5
2011-04-04,12399.5,12433.0,12344.7,12377.6
2011-04-05,12378.6,12460.5,12378.6,12404.0
2011-04-06,12405.0,12442.6,12328.1,12404.2
2011-04-07,12405.2,12460.0,12320.2,12382.4
2011-04-10,12390.9,12442.5,12348.0,12361.0
2011-04-11,12359.0,12361.0,12226.9,12247.8
2011-04-12,12249.8,12336.6,12218.0,12246.0
2011-04-13,12242.0,12299.5,12156.1,12275.4
2011-04-14,12274.4,12362.1,12234.8,12350.9
2011-04-17,12345.3,12348.3,12080.8,12175.0
2011-04-18,12176.0,12286.6,12134.6,12274.6
2011-04-19,12273.6,12490.6,12269.6,12486.6
2011-04-20,12485.6,12511.2,12436.9,12478.8
2011-04-24,12473.4,12510.1,12430.7,12478.7
2011-04-25,12479.7,12599.4,12437.3,12570.2
2011-04-26,12568.2,12697.9,12566.2,12685.8
2011-04-27,12687.8,12763.3,12649.2,12749.2
2011-04-28,12750.2,12833.7,12727.8,12832.7
2011-05-01,12824.0,12910.1,12768.2,12797.2
2011-05-02,12795.2,12825.7,12733.3,12769.3
2011-05-03,12770.3,12812.1,12655.4,12714.4
2011-05-04,12710.4,12754.2,12504.1,12602.3
2011-05-05,12604.3,12747.1,12580.2,12602.6
2011-05-08,12617.0,12707.5,12604.4,12668.4
2011-05-09,12670.4,12765.9,12632.0,12739.7
2011-05-10,12741.8,12767.4,12571.7,12606.7
2011-05-11,12603.6,12714.2,12531.9,12695.1
2011-05-12,12692.1,12740.7,12534.1,12586.1
2011-05-15,12560.4,12635.0,12496.6,12505.6
2011-05-16,12504.6,12586.3,12373.7,12470.7
2011-05-17,12472.7,12575.2,12446.1,12562.1
2011-05-18,12563.1,12636.7,12527.7,12614.4
2011-05-19,12613.4,12625.1,12480.5,12489.5
2011-05-22,12467.8,12474.8,12330.0,12376.0
2011-05-23,12373.9,12429.5,12326.1,12334.1
2011-05-24,12336.1,12437.6,12245.8,12368.4
2011-05-25,12365.4,12440.8,12316.8,12429.7
2011-05-26,12430.7,12490.2,12398.3,12447.0
2011-05-29,12436.4,12472.1,12434.1,12445.8
2011-05-30,12453.6,12588.1,12453.6,12572.0
2011-05-31,12571.0,12602.8,12275.0,12292.0
2011-06-01,12289.0,12324.6,12190.3,12256.2
2011-06-02,12257.2,12257.2,12094.5,12129.3
2011-06-05,12141.8,12150.8,12065.1,12091.0
2011-06-06,12092.0,12172.4,12054.3,12085.3
2011-06-07,12086.3,12100.2,12012.8,12025.5
2011-06-08,12026.5,12179.9,12025.5,12118.8
2011-06-09,12117.8,12132.8,11927.0,11955.0
2011-06-12,11948.5,12013.0,11918.9,11967.8
2011-06-13,11968.8,12121.1,11949.6,12080.0
2011-06-14,12081.0,12081.0,11861.3,11895.3
2011-06-15,11899.3,11989.7,11836.8,11976.5
2011-06-16,11974.5,12072.1,11927.2,11990.7
2011-06-19,11973.4,12081.5,11899.9,12054.2
2011-06-20,12055.2,12198.3,12050.0,12153.1
2011-06-21,12154.1,12186.8,12069.2,12069.2
2011-06-22,12075.2,12077.2,11851.9,12042.5
2011-06-23,12037.5,12104.5,11900.4,11923.5
2011-06-26,11927.4,12075.5,11864.1,12046.3
2011-06-27,12050.3,12189.3,11998.8,12186.2
2011-06-28,12185.2,12267.0,12151.7,12257.9
2011-06-29,12255.9,12407.9,12242.8,12379.8
2011-06-30,12377.8,12579.0,12374.7,12560.9
2011-07-03,12558.7,12589.8,12525.4,12580.3
2011-07-04,12577.2,12602.0,12518.5,12565.6
2011-07-05,12564.5,12635.2,12520.1,12629.2
2011-07-06,12630.2,12740.0,12622.1,12721.9
2011-07-07,12718.9,12761.7,12550.9,12657.1
2011-07-10,12637.8,12637.8,12452.8,12525.9
2011-07-11,12522.9,12554.5,12358.1,12448.1
2011-07-12,12450.1,12593.1,12425.0,12469.6
2011-07-13,12468.6,12565.5,12373.3,12422.9
2011-07-14,12424.9,12495.5,12365.6,12488.5
2011-07-17,12488.3,12488.3,12273.3,12393.5
2011-07-18,12392.5,12586.5,12368.4,12555.4
2011-07-19,12554.4,12612.2,12509.6,12516.7
2011-07-20,12517.7,12741.7,12497.3,12731.6
2011-07-21,12729.6,12782.5,12626.0,12652.9
2011-07-24,12567.4,12635.1,12465.2,12578.9
2011-07-25,12580.9,12633.8,12455.0,12463.0
2011-07-26,12464.0,12488.0,12261.0,12284.0
2011-07-27,12285.0,12360.8,12200.3,12232.4
2011-07-28,12234.4,12238.4,12056.5,12162.6
2011-07-31,12266.7,12306.7,11966.6,12063.7
2011-08-01,12061.7,12115.8,11808.6,11815.6
2011-08-02,11817.6,11907.6,11671.9,11844.1
2011-08-03,11843.1,11922.2,11333.6,11366.6
2011-08-04,11364.6,11561.7,11109.7,11421.2
2011-08-07,11179.7,11341.8,10726.4,10760.4
2011-08-08,10762.4,11253.8,10419.7,11227.8
2011-08-09,11223.7,11279.8,10664.3,10788.5
2011-08-10,10787.5,11261.8,10596.8,11116.5
2011-08-11,11117.5,11327.5,10910.0,11266.3
2011-08-14,11285.2,11464.0,11260.2,11422.9
2011-08-15,11425.9,11466.5,11272.2,11398.3
2011-08-16,11397.3,11524.1,11315.8,11365.8
2011-08-17,11369.8,11383.8,10873.7,11029.8
2011-08-18,11025.8,11079.5,10794.0,10829.0
2011-08-21,10816.0,11045.9,10725.8,10864.5
2011-08-22,10861.5,11167.4,10820.4,11167.4
2011-08-23,11166.4,11320.0,11012.0,11274.0
2011-08-24,11273.0,11391.7,11094.3,11126.3
2011-08-25,11127.3,11321.0,10919.7,11290.9
2011-08-28,11275.8,11535.6,11255.8,11521.5
2011-08-29,11523.5,11627.1,11424.1,11496.0
2011-08-30,11494.0,11708.7,11477.9,11624.5
2011-08-31,11622.5,11713.2,11460.9,11467.9
2011-09-01,11468.9,11525.6,11206.2,11215.2
2011-09-04,11193.1,11203.1,10955.6,11005.6
2011-09-05,10993.5,11154.1,10924.4,11138.1
2011-09-06,11137.0,11432.7,11133.0,11419.6
2011-09-07,11417.6,11476.3,11276.1,11292.1
2011-09-08,11294.1,11375.0,10928.5,11030.5
2011-09-11,10928.4,11085.9,10770.1,11072.9
2011-09-12,11067.9,11140.5,10908.7,11074.4
2011-09-13,11083.4,11390.0,10947.2,11240.9
2011-09-14,11238.9,11458.4,11200.7,11431.4
2011-09-15,11442.4,11540.3,11400.0,11524.0
2011-09-18,11428.5,11447.9,11251.7,11397.5
2011-09-19,11396.5,11551.7,11296.6,11439.9
2011-09-20,11438.9,11481.8,11072.6,11096.8
2011-09-21,11098.8,11109.7,10580.6,10754.7
2011-09-22,10752.7,10844.9,10536.8,10771.0
2011-09-25,10706.9,11048.3,10618.0,11043.2
2011-09-26,11034.1,11358.4,11012.9,11190.3
2011-09-27,11193.3,11310.4,10985.2,11029.4
2011-09-28,11025.4,11266.3,10955.2,11175.5
2011-09-29,11174.5,11192.5,10865.8,10868.8
2011-10-02,10886.2,10969.1,10576.7,10593.8
2011-10-03,10592.8,10809.2,10386.0,10735.7
2011-10-04,10740.8,10942.1,10678.0,10901.8
2011-10-05,10899.8,11125.3,10846.0,11103.1
2011-10-06,11104.1,11238.3,11043.1,11127.4
2011-10-09,11137.7,11433.4,11137.7,11416.3
2011-10-10,11415.3,11440.7,11349.4,11353.1
2011-10-11,11354.1,11616.6,11313.8,11485.9
2011-10-12,11484.9,11532.7,11367.7,11448.9
2011-10-13,11453.9,11645.0,11414.5,11617.8
2011-10-16,11613.0,11712.0,11316.8,11325.8
2011-10-17,11324.8,11642.4,11270.0,11548.9
2011-10-18,11542.9,11622.7,11455.7,11504.9
2011-10-19,11507.9,11575.7,11379.6,11520.0
2011-10-20,11523.0,11813.4,11518.0,11808.4
2011-10-23,11765.4,11930.3,11735.2,11875.0
2011-10-24,11873.9,11929.6,11669.3,11706.4
2011-10-25,11708.4,11897.2,11677.6,11886.2
2011-10-26,11885.2,12274.8,11851.9,12212.5
2011-10-27,12211.5,12239.7,12137.7,12220.6
2011-10-30,12195.6,12203.6,11902.7,11917.7
2011-10-31,11918.8,11958.8,11610.8,11710.1
2011-11-01,11711.1,11858.0,11656.9,11813.6
2011-11-02,11814.6,12048.5,11630.6,12014.3
2011-11-03,12013.3,12046.0,11829.0,11983.3
2011-11-06,11994.4,12058.8,11824.5,12055.7
2011-11-07,12056.7,12179.2,11975.1,12158.1
2011-11-08,12160.1,12163.1,11721.0,11771.1
2011-11-09,11769.1,11956.8,11693.5,11900.5
2011-11-10,11901.5,12174.6,11855.3,12147.3
2011-11-13,12159.4,12233.6,12014.3,12089.4
2011-11-14,12090.4,12157.7,11944.5,12080.4
2011-11-15,12078.4,12110.7,11848.0,11864.0
2011-11-16,11865.0,11957.8,11668.8,11775.9
2011-11-17,11771.9,11884.6,11721.7,11792.0
2011-11-20,11744.1,11746.8,11442.9,11516.8
2011-11-21,11519.8,11604.5,11425.9,11464.8
2011-11-22,11465.8,11487.8,11235.6,11255.6
2011-11-23,11251.6,11368.3,11213.9,11233.9
2011-11-24,11252.7,11357.2,11146.1,11204.9
2011-11-27,11372.3,11556.9,11327.2,11511.6
2011-11-28,11518.6,11630.3,11469.2,11531.8
2011-11-29,11526.8,12049.5,11465.3,12031.5
2011-11-30,12033.5,12083.3,11974.6,12013.5
2011-12-01,12014.5,12191.1,12006.5,12013.6
2011-12-04,12045.8,12192.3,12026.9,12064.9
2011-12-05,12063.9,12215.1,12008.6,12138.0
2011-12-06,12139.0,12259.2,12062.3,12213.1
2011-12-07,12212.1,12300.6,11964.1,11994.1
2011-12-08,11995.1,12224.3,11963.7,12216.3
2011-12-11,12198.4,12224.3,11935.6,12014.4
2011-12-12,12005.4,12146.8,11902.5,11969.5
2011-12-13,11964.5,12017.1,11790.6,11836.6
2011-12-14,11831.5,11968.9,11767.2,11900.7
2011-12-15,11896.6,11988.3,11824.1,11851.2
2011-12-18,11869.5,11933.4,11735.9,11778.1
2011-12-19,11777.1,12123.5,11768.0,12113.4
2011-12-20,12116.4,12234.7,12003.0,12094.4
2011-12-21,12093.4,12195.1,12068.9,12195.1
2011-12-22,12193.1,12304.9,12181.4,12293.9
2011-12-26,12306.7,12331.7,12258.4,12289.2
2011-12-27,12283.2,12325.0,12137.5,12162.6
2011-12-28,12160.6,12298.5,12149.5,12277.4
2011-12-29,12278.4,12313.5,12202.1,12218.2
