time,price
2018-08-05 21:00:00+00:00,1.15622
2018-08-06 03:00:00+00:00,1.155775
2018-08-06 09:00:00+00:00,1.15581
2018-08-06 15:00:00+00:00,1.15527
2018-08-06 21:00:00+00:00,1.156085
2018-08-07 03:00:00+00:00,1.1587399999999999
2018-08-07 09:00:00+00:00,1.1592250000000002
2018-08-07 15:00:00+00:00,1.159825
2018-08-07 21:00:00+00:00,1.1605400000000001
2018-08-08 03:00:00+00:00,1.158855
2018-08-08 09:00:00+00:00,1.160055
2018-08-08 15:00:00+00:00,1.161035
2018-08-08 21:00:00+00:00,1.1615250000000001
2018-08-09 03:00:00+00:00,1.1592850000000001
2018-08-09 09:00:00+00:00,1.1573
2018-08-09 15:00:00+00:00,1.1526299999999998
2018-08-09 21:00:00+00:00,1.15317
2018-08-10 03:00:00+00:00,1.145725
2018-08-10 09:00:00+00:00,1.143425
2018-08-10 15:00:00+00:00,1.14119
2018-08-12 21:00:00+00:00,1.13775
2018-08-13 03:00:00+00:00,1.138345
2018-08-13 09:00:00+00:00,1.141835
2018-08-13 15:00:00+00:00,1.140945
2018-08-13 21:00:00+00:00,1.14129
2018-08-14 03:00:00+00:00,1.13862
2018-08-14 09:00:00+00:00,1.137235
2018-08-14 15:00:00+00:00,1.13436
2018-08-14 21:00:00+00:00,1.13263
2018-08-15 03:00:00+00:00,1.132565
2018-08-15 09:00:00+00:00,1.1312
2018-08-15 15:00:00+00:00,1.13462
2018-08-15 21:00:00+00:00,1.13753
2018-08-16 03:00:00+00:00,1.13823
2018-08-16 09:00:00+00:00,1.139125
2018-08-16 15:00:00+00:00,1.1376249999999999
2018-08-16 21:00:00+00:00,1.13825
2018-08-17 03:00:00+00:00,1.13961
2018-08-17 09:00:00+00:00,1.14093
2018-08-17 15:00:00+00:00,1.1437599999999999
2018-08-19 21:00:00+00:00,1.142855
2018-08-20 03:00:00+00:00,1.14065
2018-08-20 09:00:00+00:00,1.143205
2018-08-20 15:00:00+00:00,1.14825
2018-08-20 21:00:00+00:00,1.15211
2018-08-21 03:00:00+00:00,1.15337
2018-08-21 09:00:00+00:00,1.151975
2018-08-21 15:00:00+00:00,1.15707
2018-08-21 21:00:00+00:00,1.15746
2018-08-22 03:00:00+00:00,1.1573799999999999
2018-08-22 09:00:00+00:00,1.1598899999999999
2018-08-22 15:00:00+00:00,1.1596350000000002
2018-08-22 21:00:00+00:00,1.155495
2018-08-23 03:00:00+00:00,1.156395
2018-08-23 09:00:00+00:00,1.157565
2018-08-23 15:00:00+00:00,1.154155
2018-08-23 21:00:00+00:00,1.15561
2018-08-24 03:00:00+00:00,1.156315
2018-08-24 09:00:00+00:00,1.1627399999999999
2018-08-24 15:00:00+00:00,1.1622
2018-08-26 21:00:00+00:00,1.16302
2018-08-27 03:00:00+00:00,1.160965
2018-08-27 09:00:00+00:00,1.16705
2018-08-27 15:00:00+00:00,1.16783
2018-08-27 21:00:00+00:00,1.16753
2018-08-28 03:00:00+00:00,1.169185
2018-08-28 09:00:00+00:00,1.171485
2018-08-28 15:00:00+00:00,1.1694849999999999
2018-08-28 21:00:00+00:00,1.16917
2018-08-29 03:00:00+00:00,1.166655
2018-08-29 09:00:00+00:00,1.16934
2018-08-29 15:00:00+00:00,1.170745
2018-08-29 21:00:00+00:00,1.1701350000000001
2018-08-30 03:00:00+00:00,1.168685
2018-08-30 09:00:00+00:00,1.165735
2018-08-30 15:00:00+00:00,1.166825
2018-08-30 21:00:00+00:00,1.16635
2018-08-31 03:00:00+00:00,1.166925
2018-08-31 09:00:00+00:00,1.163415
2018-08-31 15:00:00+00:00,1.16019
2018-09-02 21:00:00+00:00,1.15981
2018-09-03 03:00:00+00:00,1.161135
2018-09-03 09:00:00+00:00,1.162735
2018-09-03 15:00:00+00:00,1.16204
2018-09-03 21:00:00+00:00,1.1598600000000001
2018-09-04 03:00:00+00:00,1.156565
2018-09-04 09:00:00+00:00,1.155555
2018-09-04 15:00:00+00:00,1.1582949999999999
2018-09-04 21:00:00+00:00,1.16048
2018-09-05 03:00:00+00:00,1.15687
2018-09-05 09:00:00+00:00,1.162535
2018-09-05 15:00:00+00:00,1.163075
2018-09-05 21:00:00+00:00,1.16469
2018-09-06 03:00:00+00:00,1.16356
2018-09-06 09:00:00+00:00,1.163165
2018-09-06 15:00:00+00:00,1.16234
2018-09-06 21:00:00+00:00,1.161955
2018-09-07 03:00:00+00:00,1.164365
2018-09-07 09:00:00+00:00,1.158225
2018-09-07 15:00:00+00:00,1.15521
2018-09-09 21:00:00+00:00,1.155085
2018-09-10 03:00:00+00:00,1.157105
2018-09-10 09:00:00+00:00,1.160495
2018-09-10 15:00:00+00:00,1.1593749999999998
2018-09-10 21:00:00+00:00,1.15887
2018-09-11 03:00:00+00:00,1.1614550000000001
2018-09-11 09:00:00+00:00,1.158385
2018-09-11 15:00:00+00:00,1.16044
2018-09-11 21:00:00+00:00,1.1590150000000001
2018-09-12 03:00:00+00:00,1.1590150000000001
2018-09-12 09:00:00+00:00,1.16245
2018-09-12 15:00:00+00:00,1.162695
2018-09-12 21:00:00+00:00,1.16349
2018-09-13 03:00:00+00:00,1.161475
2018-09-13 09:00:00+00:00,1.167575
2018-09-13 15:00:00+00:00,1.16901
2018-09-13 21:00:00+00:00,1.16924
2018-09-14 03:00:00+00:00,1.170615
2018-09-14 09:00:00+00:00,1.166685
2018-09-14 15:00:00+00:00,1.1625
2018-09-16 21:00:00+00:00,1.163565
2018-09-17 03:00:00+00:00,1.16537
2018-09-17 09:00:00+00:00,1.16902
2018-09-17 15:00:00+00:00,1.168385
2018-09-17 21:00:00+00:00,1.1681300000000001
2018-09-18 03:00:00+00:00,1.16871
2018-09-18 09:00:00+00:00,1.170005
2018-09-18 15:00:00+00:00,1.166765
2018-09-18 21:00:00+00:00,1.1665
2018-09-19 03:00:00+00:00,1.1702599999999999
2018-09-19 09:00:00+00:00,1.166795
2018-09-19 15:00:00+00:00,1.167185
2018-09-19 21:00:00+00:00,1.168375
2018-09-20 03:00:00+00:00,1.16917
2018-09-20 09:00:00+00:00,1.1749800000000001
2018-09-20 15:00:00+00:00,1.1777600000000001
2018-09-20 21:00:00+00:00,1.178205
2018-09-21 03:00:00+00:00,1.179305
2018-09-21 09:00:00+00:00,1.1759
2018-09-21 15:00:00+00:00,1.17482
2018-09-23 21:00:00+00:00,1.173965
2018-09-24 03:00:00+00:00,1.17678
2018-09-24 09:00:00+00:00,1.178785
2018-09-24 15:00:00+00:00,1.1747049999999999
2018-09-24 21:00:00+00:00,1.17384
2018-09-25 03:00:00+00:00,1.17607
2018-09-25 09:00:00+00:00,1.17861
2018-09-25 15:00:00+00:00,1.176655
2018-09-25 21:00:00+00:00,1.1764350000000001
2018-09-26 03:00:00+00:00,1.176735
2018-09-26 09:00:00+00:00,1.1748699999999999
2018-09-26 15:00:00+00:00,1.17409
2018-09-26 21:00:00+00:00,1.174615
2018-09-27 03:00:00+00:00,1.171165
2018-09-27 09:00:00+00:00,1.16757
2018-09-27 15:00:00+00:00,1.164105
2018-09-27 21:00:00+00:00,1.1647750000000001
2018-09-28 03:00:00+00:00,1.16143
2018-09-28 09:00:00+00:00,1.1614
2018-09-28 15:00:00+00:00,1.1602700000000001
2018-09-30 21:00:00+00:00,1.159685
2018-10-01 03:00:00+00:00,1.16076
2018-10-01 09:00:00+00:00,1.15842
2018-10-01 15:00:00+00:00,1.1577950000000001
2018-10-01 21:00:00+00:00,1.15708
2018-10-02 03:00:00+00:00,1.1514799999999998
2018-10-02 09:00:00+00:00,1.155635
2018-10-02 15:00:00+00:00,1.15493
2018-10-02 21:00:00+00:00,1.1584750000000001
2018-10-03 03:00:00+00:00,1.157445
2018-10-03 09:00:00+00:00,1.1537
2018-10-03 15:00:00+00:00,1.147865
2018-10-03 21:00:00+00:00,1.1470850000000001
2018-10-04 03:00:00+00:00,1.14863
2018-10-04 09:00:00+00:00,1.15228
2018-10-04 15:00:00+00:00,1.1514099999999998
2018-10-04 21:00:00+00:00,1.150825
2018-10-05 03:00:00+00:00,1.14923
2018-10-05 09:00:00+00:00,1.15082
2018-10-05 15:00:00+00:00,1.15221
2018-10-07 21:00:00+00:00,1.15156
2018-10-08 03:00:00+00:00,1.147425
2018-10-08 09:00:00+00:00,1.147425
2018-10-08 15:00:00+00:00,1.149155
2018-10-08 21:00:00+00:00,1.149235
2018-10-09 03:00:00+00:00,1.147805
2018-10-09 09:00:00+00:00,1.146865
2018-10-09 15:00:00+00:00,1.149195
2018-10-09 21:00:00+00:00,1.15078
2018-10-10 03:00:00+00:00,1.14863
2018-10-10 09:00:00+00:00,1.153405
2018-10-10 15:00:00+00:00,1.152095
2018-10-10 21:00:00+00:00,1.156065
2018-10-11 03:00:00+00:00,1.15456
2018-10-11 09:00:00+00:00,1.155865
2018-10-11 15:00:00+00:00,1.15936
2018-10-11 21:00:00+00:00,1.16052
2018-10-12 03:00:00+00:00,1.1586750000000001
2018-10-12 09:00:00+00:00,1.15612
2018-10-12 15:00:00+00:00,1.15597
2018-10-14 21:00:00+00:00,1.15489
2018-10-15 03:00:00+00:00,1.15724
2018-10-15 09:00:00+00:00,1.15846
2018-10-15 15:00:00+00:00,1.1578849999999998
2018-10-15 21:00:00+00:00,1.15734
2018-10-16 03:00:00+00:00,1.158725
2018-10-16 09:00:00+00:00,1.1580650000000001
2018-10-16 15:00:00+00:00,1.15747
2018-10-16 21:00:00+00:00,1.156115
2018-10-17 03:00:00+00:00,1.156595
2018-10-17 09:00:00+00:00,1.15296
2018-10-17 15:00:00+00:00,1.150005
2018-10-17 21:00:00+00:00,1.15005
2018-10-18 03:00:00+00:00,1.15178
2018-10-18 09:00:00+00:00,1.14897
2018-10-18 15:00:00+00:00,1.14526
2018-10-18 21:00:00+00:00,1.14599
2018-10-19 03:00:00+00:00,1.144865
2018-10-19 09:00:00+00:00,1.149705
2018-10-19 15:00:00+00:00,1.1514199999999999
2018-10-21 21:00:00+00:00,1.1508099999999999
2018-10-22 03:00:00+00:00,1.151575
2018-10-22 09:00:00+00:00,1.1470500000000001
2018-10-22 15:00:00+00:00,1.1464699999999999
2018-10-22 21:00:00+00:00,1.146155
2018-10-23 03:00:00+00:00,1.146665
2018-10-23 09:00:00+00:00,1.14595
2018-10-23 15:00:00+00:00,1.14721
2018-10-23 21:00:00+00:00,1.14641
2018-10-24 03:00:00+00:00,1.1416300000000001
2018-10-24 09:00:00+00:00,1.1396
2018-10-24 15:00:00+00:00,1.13914
2018-10-24 21:00:00+00:00,1.1410550000000002
2018-10-25 03:00:00+00:00,1.140965
2018-10-25 09:00:00+00:00,1.1379700000000001
2018-10-25 15:00:00+00:00,1.1374849999999999
2018-10-25 21:00:00+00:00,1.136905
2018-10-26 03:00:00+00:00,1.137945
2018-10-26 09:00:00+00:00,1.13705
2018-10-26 15:00:00+00:00,1.14033
2018-10-28 21:00:00+00:00,1.139265
2018-10-29 03:00:00+00:00,1.1383100000000002
2018-10-29 09:00:00+00:00,1.138515
2018-10-29 15:00:00+00:00,1.137315
2018-10-29 21:00:00+00:00,1.138185
2018-10-30 03:00:00+00:00,1.1377899999999999
2018-10-30 09:00:00+00:00,1.1373
2018-10-30 15:00:00+00:00,1.134525
2018-10-30 21:00:00+00:00,1.1344
2018-10-31 03:00:00+00:00,1.135415
2018-10-31 09:00:00+00:00,1.132055
2018-10-31 15:00:00+00:00,1.13117
2018-10-31 21:00:00+00:00,1.13411
2018-11-01 03:00:00+00:00,1.137855
2018-11-01 09:00:00+00:00,1.14086
2018-11-01 15:00:00+00:00,1.140885
2018-11-01 21:00:00+00:00,1.139705
2018-11-02 03:00:00+00:00,1.143035
2018-11-02 09:00:00+00:00,1.14191
2018-11-02 15:00:00+00:00,1.13875
2018-11-04 22:00:00+00:00,1.138365
2018-11-05 04:00:00+00:00,1.13818
2018-11-05 10:00:00+00:00,1.139945
2018-11-05 16:00:00+00:00,1.140665
2018-11-05 22:00:00+00:00,1.14062
2018-11-06 04:00:00+00:00,1.1406
2018-11-06 10:00:00+00:00,1.14165
2018-11-06 16:00:00+00:00,1.142675
2018-11-06 22:00:00+00:00,1.146555
2018-11-07 04:00:00+00:00,1.1491500000000001
2018-11-07 10:00:00+00:00,1.147035
2018-11-07 16:00:00+00:00,1.1425450000000001
2018-11-07 22:00:00+00:00,1.14291
2018-11-08 04:00:00+00:00,1.14232
2018-11-08 10:00:00+00:00,1.1425999999999998
2018-11-08 16:00:00+00:00,1.13631
2018-11-08 22:00:00+00:00,1.134655
2018-11-09 04:00:00+00:00,1.13377
2018-11-09 10:00:00+00:00,1.1352799999999998
2018-11-09 16:00:00+00:00,1.13371
2018-11-11 22:00:00+00:00,1.13255
2018-11-12 04:00:00+00:00,1.125685
2018-11-12 10:00:00+00:00,1.125035
2018-11-12 16:00:00+00:00,1.12173
2018-11-12 22:00:00+00:00,1.12453
2018-11-13 04:00:00+00:00,1.1235050000000002
2018-11-13 10:00:00+00:00,1.12802
2018-11-13 16:00:00+00:00,1.12907
2018-11-13 22:00:00+00:00,1.130045
2018-11-14 04:00:00+00:00,1.126965
2018-11-14 10:00:00+00:00,1.13082
2018-11-14 16:00:00+00:00,1.130935
2018-11-14 22:00:00+00:00,1.133035
2018-11-15 04:00:00+00:00,1.128585
2018-11-15 10:00:00+00:00,1.1318
2018-11-15 16:00:00+00:00,1.132875
2018-11-15 22:00:00+00:00,1.133575
2018-11-16 04:00:00+00:00,1.133985
2018-11-16 10:00:00+00:00,1.1395
2018-11-16 16:00:00+00:00,1.141845
2018-11-18 22:00:00+00:00,1.140545
2018-11-19 04:00:00+00:00,1.14277
2018-11-19 10:00:00+00:00,1.14528
2018-11-19 16:00:00+00:00,1.14526
2018-11-19 22:00:00+00:00,1.1453799999999998
2018-11-20 04:00:00+00:00,1.1428
2018-11-20 10:00:00+00:00,1.14096
2018-11-20 16:00:00+00:00,1.13705
2018-11-20 22:00:00+00:00,1.13715
2018-11-21 04:00:00+00:00,1.138415
2018-11-21 10:00:00+00:00,1.13937
2018-11-21 16:00:00+00:00,1.138515
2018-11-21 22:00:00+00:00,1.139475
2018-11-22 04:00:00+00:00,1.1403400000000001
2018-11-22 10:00:00+00:00,1.140615
2018-11-22 16:00:00+00:00,1.14013
2018-11-22 22:00:00+00:00,1.141415
2018-11-23 04:00:00+00:00,1.1374499999999999
2018-11-23 10:00:00+00:00,1.1343299999999998
2018-11-23 16:00:00+00:00,1.1335899999999999
2018-11-25 22:00:00+00:00,1.133745
2018-11-26 04:00:00+00:00,1.137445
2018-11-26 10:00:00+00:00,1.134015
2018-11-26 16:00:00+00:00,1.132765
2018-11-26 22:00:00+00:00,1.133405
2018-11-27 04:00:00+00:00,1.130995
2018-11-27 10:00:00+00:00,1.12903
2018-11-27 16:00:00+00:00,1.12933
2018-11-27 22:00:00+00:00,1.129325
2018-11-28 04:00:00+00:00,1.128095
2018-11-28 10:00:00+00:00,1.12751
2018-11-28 16:00:00+00:00,1.13667
2018-11-28 22:00:00+00:00,1.13777
2018-11-29 04:00:00+00:00,1.13703
2018-11-29 10:00:00+00:00,1.13862
2018-11-29 16:00:00+00:00,1.139295
2018-11-29 22:00:00+00:00,1.13954
2018-11-30 04:00:00+00:00,1.1371099999999998
2018-11-30 10:00:00+00:00,1.13236
2018-11-30 16:00:00+00:00,1.13159
2018-12-02 22:00:00+00:00,1.13477
2018-12-03 04:00:00+00:00,1.1365750000000001
2018-12-03 10:00:00+00:00,1.1347
2018-12-03 16:00:00+00:00,1.135435
2018-12-03 22:00:00+00:00,1.13705
2018-12-04 04:00:00+00:00,1.1410650000000002
2018-12-04 10:00:00+00:00,1.1350500000000001
2018-12-04 16:00:00+00:00,1.13433
2018-12-04 22:00:00+00:00,1.132995
2018-12-05 04:00:00+00:00,1.133725
2018-12-05 10:00:00+00:00,1.134175
2018-12-05 16:00:00+00:00,1.134445
2018-12-05 22:00:00+00:00,1.134275
2018-12-06 04:00:00+00:00,1.134085
2018-12-06 10:00:00+00:00,1.138225
2018-12-06 16:00:00+00:00,1.13768
2018-12-06 22:00:00+00:00,1.137715
2018-12-07 04:00:00+00:00,1.1366450000000001
2018-12-07 10:00:00+00:00,1.13906
2018-12-07 16:00:00+00:00,1.13795
2018-12-09 22:00:00+00:00,1.143195
2018-12-10 04:00:00+00:00,1.141255
2018-12-10 10:00:00+00:00,1.137475
2018-12-10 16:00:00+00:00,1.135525
2018-12-10 22:00:00+00:00,1.13656
2018-12-11 04:00:00+00:00,1.13816
2018-12-11 10:00:00+00:00,1.13229
2018-12-11 16:00:00+00:00,1.1317949999999999
2018-12-11 22:00:00+00:00,1.1326
2018-12-12 04:00:00+00:00,1.13335
2018-12-12 10:00:00+00:00,1.13655
2018-12-12 16:00:00+00:00,1.13687
2018-12-12 22:00:00+00:00,1.13692
2018-12-13 04:00:00+00:00,1.137725
2018-12-13 10:00:00+00:00,1.134715
2018-12-13 16:00:00+00:00,1.1357650000000001
2018-12-13 22:00:00+00:00,1.13604
2018-12-14 04:00:00+00:00,1.12928
2018-12-14 10:00:00+00:00,1.129735
2018-12-14 16:00:00+00:00,1.13052
2018-12-16 22:00:00+00:00,1.13103
2018-12-17 04:00:00+00:00,1.1329349999999998
2018-12-17 10:00:00+00:00,1.133615
2018-12-17 16:00:00+00:00,1.1347550000000002
2018-12-17 22:00:00+00:00,1.13546
2018-12-18 04:00:00+00:00,1.13763
2018-12-18 10:00:00+00:00,1.13647
2018-12-18 16:00:00+00:00,1.136295
2018-12-18 22:00:00+00:00,1.13853
2018-12-19 04:00:00+00:00,1.138915
2018-12-19 10:00:00+00:00,1.14212
2018-12-19 16:00:00+00:00,1.137715
2018-12-19 22:00:00+00:00,1.138175
2018-12-20 04:00:00+00:00,1.147825
2018-12-20 10:00:00+00:00,1.141625
2018-12-20 16:00:00+00:00,1.144565
2018-12-20 22:00:00+00:00,1.1449150000000001
2018-12-21 04:00:00+00:00,1.142815
2018-12-21 10:00:00+00:00,1.14152
2018-12-21 16:00:00+00:00,1.1371799999999999
2018-12-23 22:00:00+00:00,1.13897
2018-12-24 04:00:00+00:00,1.139505
2018-12-24 10:00:00+00:00,1.1413600000000002
2018-12-24 16:00:00+00:00,1.14067
2018-12-25 22:00:00+00:00,1.1414499999999999
2018-12-26 04:00:00+00:00,1.1384400000000001
2018-12-26 10:00:00+00:00,1.14066
2018-12-26 16:00:00+00:00,1.1352250000000002
2018-12-26 22:00:00+00:00,1.13813
2018-12-27 04:00:00+00:00,1.1393900000000001
2018-12-27 10:00:00+00:00,1.1400299999999999
2018-12-27 16:00:00+00:00,1.143055
2018-12-27 22:00:00+00:00,1.1456
2018-12-28 04:00:00+00:00,1.1443
2018-12-28 10:00:00+00:00,1.1437050000000002
2018-12-28 16:00:00+00:00,1.1444800000000002
2018-12-30 22:00:00+00:00,1.143845
2018-12-31 04:00:00+00:00,1.143635
2018-12-31 10:00:00+00:00,1.143405
2018-12-31 16:00:00+00:00,1.14649
2019-01-01 22:00:00+00:00,1.14457
2019-01-02 04:00:00+00:00,1.14341
2019-01-02 10:00:00+00:00,1.13538
2019-01-02 16:00:00+00:00,1.13447
2019-01-02 22:00:00+00:00,1.136505
2019-01-03 04:00:00+00:00,1.137585
2019-01-03 10:00:00+00:00,1.13931
2019-01-03 16:00:00+00:00,1.139415
2019-01-03 22:00:00+00:00,1.1398350000000002
2019-01-04 04:00:00+00:00,1.140315
2019-01-04 10:00:00+00:00,1.14104
2019-01-04 16:00:00+00:00,1.13951
2019-01-06 22:00:00+00:00,1.14226
2019-01-07 04:00:00+00:00,1.144115
2019-01-07 10:00:00+00:00,1.14638
2019-01-07 16:00:00+00:00,1.147475
2019-01-07 22:00:00+00:00,1.14388
2019-01-08 04:00:00+00:00,1.14521
2019-01-08 10:00:00+00:00,1.144155
2019-01-08 16:00:00+00:00,1.14417
2019-01-08 22:00:00+00:00,1.145425
2019-01-09 04:00:00+00:00,1.1460650000000001
2019-01-09 10:00:00+00:00,1.151035
2019-01-09 16:00:00+00:00,1.1542599999999998
2019-01-09 22:00:00+00:00,1.156935
2019-01-10 04:00:00+00:00,1.152455
2019-01-10 10:00:00+00:00,1.15226
2019-01-10 16:00:00+00:00,1.1500249999999999
2019-01-10 22:00:00+00:00,1.152475
2019-01-11 04:00:00+00:00,1.1519949999999999
2019-01-11 10:00:00+00:00,1.147775
2019-01-11 16:00:00+00:00,1.1468699999999998
2019-01-13 22:00:00+00:00,1.14685
2019-01-14 04:00:00+00:00,1.146245
2019-01-14 10:00:00+00:00,1.14673
2019-01-14 16:00:00+00:00,1.146835
2019-01-14 22:00:00+00:00,1.14852
2019-01-15 04:00:00+00:00,1.143365
2019-01-15 10:00:00+00:00,1.143915
2019-01-15 16:00:00+00:00,1.141295
2019-01-15 22:00:00+00:00,1.1403050000000001
2019-01-16 04:00:00+00:00,1.141045
2019-01-16 10:00:00+00:00,1.13943
2019-01-16 16:00:00+00:00,1.13914
2019-01-16 22:00:00+00:00,1.13885
2019-01-17 04:00:00+00:00,1.1394
2019-01-17 10:00:00+00:00,1.138055
2019-01-17 16:00:00+00:00,1.1389200000000002
2019-01-17 22:00:00+00:00,1.139395
2019-01-18 04:00:00+00:00,1.139805
2019-01-18 10:00:00+00:00,1.136705
2019-01-18 16:00:00+00:00,1.136205
2019-01-20 22:00:00+00:00,1.13751
2019-01-21 04:00:00+00:00,1.13714
2019-01-21 10:00:00+00:00,1.13632
2019-01-21 16:00:00+00:00,1.136585
2019-01-21 22:00:00+00:00,1.136235
2019-01-22 04:00:00+00:00,1.136045
2019-01-22 10:00:00+00:00,1.135645
2019-01-22 16:00:00+00:00,1.13596
2019-01-22 22:00:00+00:00,1.1364
2019-01-23 04:00:00+00:00,1.135595
2019-01-23 10:00:00+00:00,1.13789
2019-01-23 16:00:00+00:00,1.13807
2019-01-23 22:00:00+00:00,1.13882
2019-01-24 04:00:00+00:00,1.13469
2019-01-24 10:00:00+00:00,1.1354
2019-01-24 16:00:00+00:00,1.1305
2019-01-24 22:00:00+00:00,1.1320999999999999
2019-01-25 04:00:00+00:00,1.133025
2019-01-25 10:00:00+00:00,1.139715
2019-01-25 16:00:00+00:00,1.1405699999999999
2019-01-27 22:00:00+00:00,1.141965
2019-01-28 04:00:00+00:00,1.140845
2019-01-28 10:00:00+00:00,1.14364
2019-01-28 16:00:00+00:00,1.14262
2019-01-28 22:00:00+00:00,1.142985
2019-01-29 04:00:00+00:00,1.144155
2019-01-29 10:00:00+00:00,1.141605
2019-01-29 16:00:00+00:00,1.1432799999999999
2019-01-29 22:00:00+00:00,1.143685
2019-01-30 04:00:00+00:00,1.143075
2019-01-30 10:00:00+00:00,1.14249
2019-01-30 16:00:00+00:00,1.1480000000000001
2019-01-30 22:00:00+00:00,1.150185
2019-01-31 04:00:00+00:00,1.148435
2019-01-31 10:00:00+00:00,1.147525
2019-01-31 16:00:00+00:00,1.1447349999999998
2019-01-31 22:00:00+00:00,1.14421
2019-02-01 04:00:00+00:00,1.146665
2019-02-01 10:00:00+00:00,1.146865
2019-02-01 16:00:00+00:00,1.145615
2019-02-03 22:00:00+00:00,1.14485
2019-02-04 04:00:00+00:00,1.1445349999999999
2019-02-04 10:00:00+00:00,1.14286
2019-02-04 16:00:00+00:00,1.1437599999999999
2019-02-04 22:00:00+00:00,1.143305
2019-02-05 04:00:00+00:00,1.14196
2019-02-05 10:00:00+00:00,1.1406749999999999
2019-02-05 16:00:00+00:00,1.14042
2019-02-05 22:00:00+00:00,1.13984
2019-02-06 04:00:00+00:00,1.13886
2019-02-06 10:00:00+00:00,1.1377199999999998
2019-02-06 16:00:00+00:00,1.1361750000000002
2019-02-06 22:00:00+00:00,1.13598
2019-02-07 04:00:00+00:00,1.1345100000000001
2019-02-07 10:00:00+00:00,1.1356199999999999
2019-02-07 16:00:00+00:00,1.133935
2019-02-07 22:00:00+00:00,1.134025
2019-02-08 04:00:00+00:00,1.132585
2019-02-08 10:00:00+00:00,1.132835
2019-02-08 16:00:00+00:00,1.13224
2019-02-10 22:00:00+00:00,1.1320350000000001
2019-02-11 04:00:00+00:00,1.13025
2019-02-11 10:00:00+00:00,1.127615
2019-02-11 16:00:00+00:00,1.12756
2019-02-11 22:00:00+00:00,1.12805
2019-02-12 04:00:00+00:00,1.12745
2019-02-12 10:00:00+00:00,1.1298849999999998
2019-02-12 16:00:00+00:00,1.132595
2019-02-12 22:00:00+00:00,1.13404
2019-02-13 04:00:00+00:00,1.1320700000000001
2019-02-13 10:00:00+00:00,1.12865
2019-02-13 16:00:00+00:00,1.12607
2019-02-13 22:00:00+00:00,1.128195
2019-02-14 04:00:00+00:00,1.126655
2019-02-14 10:00:00+00:00,1.127635
2019-02-14 16:00:00+00:00,1.12954
2019-02-14 22:00:00+00:00,1.128655
2019-02-15 04:00:00+00:00,1.128335
2019-02-15 10:00:00+00:00,1.126335
2019-02-15 16:00:00+00:00,1.12946
2019-02-17 22:00:00+00:00,1.131735
2019-02-18 04:00:00+00:00,1.13155
2019-02-18 10:00:00+00:00,1.13068
2019-02-18 16:00:00+00:00,1.131065
2019-02-18 22:00:00+00:00,1.12954
2019-02-19 04:00:00+00:00,1.13036
2019-02-19 10:00:00+00:00,1.1334
2019-02-19 16:00:00+00:00,1.13406
2019-02-19 22:00:00+00:00,1.1345
2019-02-20 04:00:00+00:00,1.13469
2019-02-20 10:00:00+00:00,1.1349049999999998
2019-02-20 16:00:00+00:00,1.133705
2019-02-20 22:00:00+00:00,1.13481
2019-02-21 04:00:00+00:00,1.132735
2019-02-21 10:00:00+00:00,1.134735
2019-02-21 16:00:00+00:00,1.1334300000000002
2019-02-21 22:00:00+00:00,1.133885
2019-02-22 04:00:00+00:00,1.1339899999999998
2019-02-22 10:00:00+00:00,1.133965
2019-02-22 16:00:00+00:00,1.13342
2019-02-24 22:00:00+00:00,1.13437
2019-02-25 04:00:00+00:00,1.13494
2019-02-25 10:00:00+00:00,1.134665
2019-02-25 16:00:00+00:00,1.135735
2019-02-25 22:00:00+00:00,1.136225
2019-02-26 04:00:00+00:00,1.136725
2019-02-26 10:00:00+00:00,1.1358899999999998
2019-02-26 16:00:00+00:00,1.1389200000000002
2019-02-26 22:00:00+00:00,1.13796
2019-02-27 04:00:00+00:00,1.1395
2019-02-27 10:00:00+00:00,1.13814
2019-02-27 16:00:00+00:00,1.1369500000000001
2019-02-27 22:00:00+00:00,1.137765
2019-02-28 04:00:00+00:00,1.1391049999999998
2019-02-28 10:00:00+00:00,1.13869
2019-02-28 16:00:00+00:00,1.13706
2019-02-28 22:00:00+00:00,1.136925
2019-03-01 04:00:00+00:00,1.136015
2019-03-01 10:00:00+00:00,1.1386500000000002
2019-03-01 16:00:00+00:00,1.136485
2019-03-03 22:00:00+00:00,1.136665
2019-03-04 04:00:00+00:00,1.13429
2019-03-04 10:00:00+00:00,1.13229
2019-03-04 16:00:00+00:00,1.133975
2019-03-04 22:00:00+00:00,1.13276
2019-03-05 04:00:00+00:00,1.132715
2019-03-05 10:00:00+00:00,1.1306500000000002
2019-03-05 16:00:00+00:00,1.1307749999999999
2019-03-05 22:00:00+00:00,1.129305
2019-03-06 04:00:00+00:00,1.130115
2019-03-06 10:00:00+00:00,1.131735
2019-03-06 16:00:00+00:00,1.130655
2019-03-06 22:00:00+00:00,1.13046
2019-03-07 04:00:00+00:00,1.130955
2019-03-07 10:00:00+00:00,1.1231900000000001
2019-03-07 16:00:00+00:00,1.1194000000000002
2019-03-07 22:00:00+00:00,1.11968
2019-03-08 04:00:00+00:00,1.121295
2019-03-08 10:00:00+00:00,1.12361
2019-03-08 16:00:00+00:00,1.12347
2019-03-10 21:00:00+00:00,1.123205
2019-03-11 03:00:00+00:00,1.124635
2019-03-11 09:00:00+00:00,1.124205
2019-03-11 15:00:00+00:00,1.124495
