time,EURUSD,GBPUSD,EURAUD
2018-05-22 03:00:00+00:00,1.1808,1.3463850000000002,1.554345
2018-05-22 09:00:00+00:00,1.177255,1.34213,1.5519349999999998
2018-05-22 15:00:00+00:00,1.17779,1.3429600000000002,1.55457
2018-05-22 21:00:00+00:00,1.17544,1.341035,1.5578150000000002
2018-05-23 03:00:00+00:00,1.172925,1.33639,1.55646
2018-05-23 09:00:00+00:00,1.17038,1.334075,1.550235
2018-05-23 15:00:00+00:00,1.16972,1.3346900000000002,1.54738
2018-05-23 21:00:00+00:00,1.1706349999999999,1.3360150000000002,1.547215
2018-05-24 03:00:00+00:00,1.1738300000000002,1.3407399999999998,1.5519699999999998
2018-05-24 09:00:00+00:00,1.1724350000000001,1.3378999999999999,1.549985
2018-05-24 15:00:00+00:00,1.17194,1.3378999999999999,1.546815
2018-05-24 21:00:00+00:00,1.170825,1.33704,1.547285
2018-05-25 03:00:00+00:00,1.17273,1.33738,1.545545
2018-05-25 09:00:00+00:00,1.165515,1.33158,1.543175
2018-05-25 15:00:00+00:00,1.1649,1.3296299999999999,1.5432000000000001
2018-05-27 21:00:00+00:00,1.170765,1.33194,1.5474350000000001
2018-05-28 03:00:00+00:00,1.16783,1.33229,1.543525
2018-05-28 09:00:00+00:00,1.16215,1.329835,1.5399
2018-05-28 15:00:00+00:00,1.16239,1.33124,1.5405
2018-05-28 21:00:00+00:00,1.162415,1.331745,1.543855
2018-05-29 03:00:00+00:00,1.154295,1.3232300000000001,1.534705
2018-05-29 09:00:00+00:00,1.15646,1.32731,1.538475
2018-05-29 15:00:00+00:00,1.1538650000000001,1.32546,1.53735
2018-05-29 21:00:00+00:00,1.1526800000000001,1.325035,1.538745
2018-05-30 03:00:00+00:00,1.16114,1.327455,1.5412050000000002
2018-05-30 09:00:00+00:00,1.161105,1.32749,1.536835
2018-05-30 15:00:00+00:00,1.16642,1.328295,1.539275
2018-05-30 21:00:00+00:00,1.16581,1.32968,1.54245
2018-05-31 03:00:00+00:00,1.1720199999999998,1.3334000000000001,1.54462
2018-05-31 09:00:00+00:00,1.167005,1.33077,1.542435
2018-05-31 15:00:00+00:00,1.16941,1.32962,1.54507
2018-05-31 21:00:00+00:00,1.168495,1.326965,1.5455
2018-06-01 03:00:00+00:00,1.168185,1.32948,1.548025
2018-06-01 09:00:00+00:00,1.16639,1.33301,1.542845
2018-06-01 15:00:00+00:00,1.16591,1.33473,1.540475
2018-06-03 21:00:00+00:00,1.168705,1.337085,1.537545
2018-06-04 03:00:00+00:00,1.17095,1.3366500000000001,1.5327799999999998
2018-06-04 09:00:00+00:00,1.1697449999999998,1.3332199999999998,1.5300150000000001
2018-06-04 15:00:00+00:00,1.169855,1.3314599999999999,1.5296150000000002
2018-06-04 21:00:00+00:00,1.16905,1.3307099999999998,1.5312000000000001
2018-06-05 03:00:00+00:00,1.170465,1.33743,1.533595
2018-06-05 09:00:00+00:00,1.16675,1.3340100000000001,1.53456
2018-06-05 15:00:00+00:00,1.171845,1.339455,1.5385499999999999
2018-06-05 21:00:00+00:00,1.17227,1.340795,1.5318800000000001
2018-06-06 03:00:00+00:00,1.174245,1.340945,1.53565
2018-06-06 09:00:00+00:00,1.178125,1.34279,1.536675
2018-06-06 15:00:00+00:00,1.177435,1.34154,1.535645
2018-06-06 21:00:00+00:00,1.1789049999999999,1.3425,1.541415
2018-06-07 03:00:00+00:00,1.182125,1.3458800000000002,1.5451199999999998
2018-06-07 09:00:00+00:00,1.18285,1.341775,1.547625
2018-06-07 15:00:00+00:00,1.1799,1.34239,1.547685
2018-06-07 21:00:00+00:00,1.17997,1.342005,1.54927
2018-06-08 03:00:00+00:00,1.17642,1.3405749999999999,1.55412
2018-06-08 09:00:00+00:00,1.17669,1.3401999999999998,1.5483
2018-06-08 15:00:00+00:00,1.1769,1.34097,1.54909
2018-06-10 21:00:00+00:00,1.17972,1.34127,1.55065
2018-06-11 03:00:00+00:00,1.178425,1.3367499999999999,1.54902
2018-06-11 09:00:00+00:00,1.180715,1.339375,1.5511750000000002
2018-06-11 15:00:00+00:00,1.17845,1.33807,1.54853
2018-06-11 21:00:00+00:00,1.176955,1.336495,1.544905
2018-06-12 03:00:00+00:00,1.17945,1.3400750000000001,1.5486300000000002
2018-06-12 09:00:00+00:00,1.178675,1.335235,1.548235
2018-06-12 15:00:00+00:00,1.17436,1.33695,1.5507
2018-06-12 21:00:00+00:00,1.17477,1.336425,1.553055
2018-06-13 03:00:00+00:00,1.17441,1.33242,1.550005
2018-06-13 09:00:00+00:00,1.177205,1.33664,1.549895
2018-06-13 15:00:00+00:00,1.1793,1.33782,1.55598
2018-06-13 21:00:00+00:00,1.179805,1.33856,1.56101
2018-06-14 03:00:00+00:00,1.1825350000000001,1.343995,1.563585
2018-06-14 09:00:00+00:00,1.165195,1.3332700000000002,1.545185
2018-06-14 15:00:00+00:00,1.15677,1.32626,1.547205
2018-06-14 21:00:00+00:00,1.156585,1.32541,1.5486550000000001
2018-06-15 03:00:00+00:00,1.1593499999999999,1.32731,1.552645
2018-06-15 09:00:00+00:00,1.1618,1.32856,1.557215
2018-06-15 15:00:00+00:00,1.16089,1.3277999999999999,1.56006
2018-06-17 21:00:00+00:00,1.15875,1.32666,1.556735
2018-06-18 03:00:00+00:00,1.158975,1.32422,1.55561
2018-06-18 09:00:00+00:00,1.1612149999999999,1.324055,1.56426
2018-06-18 15:00:00+00:00,1.16232,1.3244699999999998,1.5656249999999998
2018-06-18 21:00:00+00:00,1.16318,1.32654,1.57032
2018-06-19 03:00:00+00:00,1.15543,1.31877,1.568265
2018-06-19 09:00:00+00:00,1.1564999999999999,1.3172199999999998,1.56993
2018-06-19 15:00:00+00:00,1.159165,1.3175750000000002,1.56993
2018-06-19 21:00:00+00:00,1.158055,1.316355,1.566355
2018-06-20 03:00:00+00:00,1.15578,1.31602,1.56513
2018-06-20 09:00:00+00:00,1.1579,1.31758,1.5701649999999998
2018-06-20 15:00:00+00:00,1.15761,1.31684,1.57101
2018-06-20 21:00:00+00:00,1.156725,1.31646,1.5688
2018-06-21 03:00:00+00:00,1.15195,1.311115,1.56625
2018-06-21 09:00:00+00:00,1.16069,1.3257750000000001,1.573365
2018-06-21 15:00:00+00:00,1.160285,1.32437,1.57273
2018-06-21 21:00:00+00:00,1.160525,1.3257349999999999,1.5711050000000002
2018-06-22 03:00:00+00:00,1.166895,1.33086,1.570925
2018-06-22 09:00:00+00:00,1.16376,1.327125,1.56866
2018-06-22 15:00:00+00:00,1.16574,1.32661,1.56664
2018-06-24 21:00:00+00:00,1.16473,1.325305,1.569885
2018-06-25 03:00:00+00:00,1.165905,1.32443,1.570275
2018-06-25 09:00:00+00:00,1.16875,1.3269000000000002,1.57946
2018-06-25 15:00:00+00:00,1.1703700000000001,1.3282500000000002,1.5786
2018-06-25 21:00:00+00:00,1.171675,1.32869,1.582065
2018-06-26 03:00:00+00:00,1.1672850000000001,1.32616,1.576265
2018-06-26 09:00:00+00:00,1.1666349999999999,1.3232650000000001,1.577795
2018-06-26 15:00:00+00:00,1.16465,1.32209,1.57582
2018-06-26 21:00:00+00:00,1.16528,1.32221,1.5812650000000001
2018-06-27 03:00:00+00:00,1.162765,1.31954,1.5781100000000001
2018-06-27 09:00:00+00:00,1.1593849999999999,1.3147099999999998,1.57089
2018-06-27 15:00:00+00:00,1.1554250000000001,1.311165,1.574055
2018-06-27 21:00:00+00:00,1.15713,1.311895,1.57212
2018-06-28 03:00:00+00:00,1.15549,1.308695,1.5743049999999998
2018-06-28 09:00:00+00:00,1.1580849999999998,1.30975,1.5763449999999999
2018-06-28 15:00:00+00:00,1.1569,1.3076500000000002,1.573315
2018-06-28 21:00:00+00:00,1.164105,1.311095,1.576905
2018-06-29 03:00:00+00:00,1.16491,1.31651,1.576025
2018-06-29 09:00:00+00:00,1.16763,1.32024,1.58077
2018-06-29 15:00:00+00:00,1.1684700000000001,1.32097,1.57733
2018-07-01 21:00:00+00:00,1.16566,1.31803,1.57862
2018-07-02 03:00:00+00:00,1.164365,1.31717,1.578525
2018-07-02 09:00:00+00:00,1.16053,1.31233,1.58399
2018-07-02 15:00:00+00:00,1.1639249999999999,1.314425,1.585865
2018-07-02 21:00:00+00:00,1.163035,1.3126799999999998,1.584105
2018-07-03 03:00:00+00:00,1.16596,1.319005,1.577025
2018-07-03 09:00:00+00:00,1.165,1.31757,1.579475
2018-07-03 15:00:00+00:00,1.165895,1.31951,1.5785550000000002
2018-07-03 21:00:00+00:00,1.16711,1.32085,1.57465
2018-07-04 03:00:00+00:00,1.16445,1.32063,1.576425
2018-07-04 09:00:00+00:00,1.16435,1.32083,1.578255
2018-07-04 15:00:00+00:00,1.165595,1.3228300000000002,1.57884
2018-07-04 21:00:00+00:00,1.1662599999999999,1.3229449999999998,1.57927
2018-07-05 03:00:00+00:00,1.16932,1.32385,1.5831300000000001
2018-07-05 09:00:00+00:00,1.1702249999999998,1.322395,1.58449
2018-07-05 15:00:00+00:00,1.169185,1.32179,1.582615
2018-07-05 21:00:00+00:00,1.168585,1.321255,1.583585
2018-07-06 03:00:00+00:00,1.17136,1.3246799999999999,1.5803449999999999
2018-07-06 09:00:00+00:00,1.175685,1.3276599999999998,1.58346
2018-07-06 15:00:00+00:00,1.1745700000000001,1.3283,1.5808900000000001
2018-07-08 21:00:00+00:00,1.176015,1.329495,1.57656
2018-07-09 03:00:00+00:00,1.177205,1.33416,1.57484
2018-07-09 09:00:00+00:00,1.175885,1.32597,1.574815
2018-07-09 15:00:00+00:00,1.17509,1.32606,1.5739800000000002
2018-07-09 21:00:00+00:00,1.1753550000000001,1.325225,1.57157
2018-07-10 03:00:00+00:00,1.172655,1.324955,1.575415
2018-07-10 09:00:00+00:00,1.17201,1.326425,1.5701049999999999
2018-07-10 15:00:00+00:00,1.174435,1.3272300000000001,1.5744
2018-07-10 21:00:00+00:00,1.1730049999999999,1.32606,1.58075
2018-07-11 03:00:00+00:00,1.170875,1.32572,1.5822500000000002
2018-07-11 09:00:00+00:00,1.172205,1.325175,1.5814
2018-07-11 15:00:00+00:00,1.16743,1.3206799999999999,1.584625
2018-07-11 21:00:00+00:00,1.16728,1.31965,1.58314
2018-07-12 03:00:00+00:00,1.167465,1.32112,1.582055
2018-07-12 09:00:00+00:00,1.16839,1.322255,1.5783800000000001
2018-07-12 15:00:00+00:00,1.16719,1.32039,1.57544
2018-07-12 21:00:00+00:00,1.16697,1.318405,1.57314
2018-07-13 03:00:00+00:00,1.162685,1.312875,1.5755949999999999
2018-07-13 09:00:00+00:00,1.16669,1.32001,1.57458
2018-07-13 15:00:00+00:00,1.16858,1.32362,1.57416
2018-07-15 21:00:00+00:00,1.16822,1.32345,1.57557
2018-07-16 03:00:00+00:00,1.16966,1.325345,1.574095
2018-07-16 09:00:00+00:00,1.170865,1.32307,1.5781749999999999
2018-07-16 15:00:00+00:00,1.17112,1.323385,1.578195
2018-07-16 21:00:00+00:00,1.170615,1.323205,1.57901
2018-07-17 03:00:00+00:00,1.1741700000000002,1.32628,1.580785
2018-07-17 09:00:00+00:00,1.1682299999999999,1.315985,1.58066
2018-07-17 15:00:00+00:00,1.166175,1.311345,1.5784099999999999
2018-07-17 21:00:00+00:00,1.16552,1.311135,1.5780150000000002
2018-07-18 03:00:00+00:00,1.16219,1.303705,1.5809
2018-07-18 09:00:00+00:00,1.16428,1.30498,1.577665
2018-07-18 15:00:00+00:00,1.16392,1.307125,1.57342
2018-07-18 21:00:00+00:00,1.16466,1.307375,1.56811
2018-07-19 03:00:00+00:00,1.161285,1.30104,1.577245
2018-07-19 09:00:00+00:00,1.1613850000000001,1.3003550000000001,1.581375
2018-07-19 15:00:00+00:00,1.16418,1.30146,1.58256
2018-07-19 21:00:00+00:00,1.16482,1.3015599999999998,1.584625
2018-07-20 03:00:00+00:00,1.164095,1.30131,1.580485
2018-07-20 09:00:00+00:00,1.170695,1.310175,1.5802800000000001
2018-07-20 15:00:00+00:00,1.17227,1.3135,1.5800900000000002
2018-07-22 21:00:00+00:00,1.173425,1.31402,1.5818050000000001
2018-07-23 03:00:00+00:00,1.170645,1.312265,1.58077
2018-07-23 09:00:00+00:00,1.17041,1.311235,1.58502
2018-07-23 15:00:00+00:00,1.1691,1.3099699999999999,1.58404
2018-07-23 21:00:00+00:00,1.168835,1.310255,1.5829149999999998
2018-07-24 03:00:00+00:00,1.1684350000000001,1.311415,1.583805
2018-07-24 09:00:00+00:00,1.1706050000000001,1.315515,1.576985
2018-07-24 15:00:00+00:00,1.16831,1.31459,1.5751249999999999
2018-07-24 21:00:00+00:00,1.16831,1.314805,1.5772300000000001
2018-07-25 03:00:00+00:00,1.169635,1.3159,1.5763250000000002
2018-07-25 09:00:00+00:00,1.167505,1.3150650000000002,1.576295
2018-07-25 15:00:00+00:00,1.1729699999999998,1.31882,1.573315
2018-07-25 21:00:00+00:00,1.17358,1.320395,1.5765950000000002
2018-07-26 03:00:00+00:00,1.17138,1.317895,1.576785
2018-07-26 09:00:00+00:00,1.16588,1.314985,1.577895
2018-07-26 15:00:00+00:00,1.1641599999999999,1.31094,1.578315
2018-07-26 21:00:00+00:00,1.1652550000000002,1.31107,1.577175
2018-07-27 03:00:00+00:00,1.16262,1.3092199999999998,1.57693
2018-07-27 09:00:00+00:00,1.165355,1.3128250000000001,1.5734650000000001
2018-07-27 15:00:00+00:00,1.16568,1.31067,1.5748099999999998
2018-07-29 21:00:00+00:00,1.16513,1.30996,1.576845
2018-07-30 03:00:00+00:00,1.16764,1.31262,1.57892
2018-07-30 09:00:00+00:00,1.17111,1.31452,1.58067
2018-07-30 15:00:00+00:00,1.17053,1.3134350000000001,1.58018
2018-07-30 21:00:00+00:00,1.17089,1.31228,1.57744
2018-07-31 03:00:00+00:00,1.17263,1.31475,1.579825
2018-07-31 09:00:00+00:00,1.170155,1.3116599999999998,1.5741450000000001
2018-07-31 15:00:00+00:00,1.1690749999999999,1.31233,1.57376
2018-07-31 21:00:00+00:00,1.16853,1.3111899999999999,1.5759400000000001
2018-08-01 03:00:00+00:00,1.168205,1.3112949999999999,1.577215
2018-08-01 09:00:00+00:00,1.16728,1.3122150000000001,1.57634
2018-08-01 15:00:00+00:00,1.165925,1.312725,1.574885
2018-08-01 21:00:00+00:00,1.16548,1.31074,1.5769
2018-08-02 03:00:00+00:00,1.16198,1.3083,1.576225
2018-08-02 09:00:00+00:00,1.161175,1.3032400000000002,1.575035
2018-08-02 15:00:00+00:00,1.158445,1.3018399999999999,1.57383
2018-08-02 21:00:00+00:00,1.15877,1.3013599999999999,1.5734499999999998
2018-08-03 03:00:00+00:00,1.15792,1.29943,1.57372
2018-08-03 09:00:00+00:00,1.15903,1.3018800000000001,1.5661550000000002
2018-08-03 15:00:00+00:00,1.15674,1.29995,1.56325
2018-08-05 21:00:00+00:00,1.15622,1.29955,1.5630199999999999
2018-08-06 03:00:00+00:00,1.155775,1.2963900000000002,1.56311
2018-08-06 09:00:00+00:00,1.15581,1.29404,1.56425
2018-08-06 15:00:00+00:00,1.15527,1.2944550000000001,1.5640049999999999
2018-08-06 21:00:00+00:00,1.156085,1.2944049999999998,1.5637400000000001
2018-08-07 03:00:00+00:00,1.1587399999999999,1.296685,1.558845
2018-08-07 09:00:00+00:00,1.1592250000000002,1.2954949999999998,1.561615
2018-08-07 15:00:00+00:00,1.159825,1.2937400000000001,1.56297
2018-08-07 21:00:00+00:00,1.1605400000000001,1.29393,1.563155
2018-08-08 03:00:00+00:00,1.158855,1.2905350000000002,1.563245
2018-08-08 09:00:00+00:00,1.160055,1.28817,1.5636899999999998
2018-08-08 15:00:00+00:00,1.161035,1.288375,1.56223
2018-08-08 21:00:00+00:00,1.1615250000000001,1.288265,1.5598450000000001
2018-08-09 03:00:00+00:00,1.1592850000000001,1.288255,1.561095
2018-08-09 09:00:00+00:00,1.1573,1.28693,1.564065
2018-08-09 15:00:00+00:00,1.1526299999999998,1.2823250000000002,1.563245
2018-08-09 21:00:00+00:00,1.15317,1.283265,1.564795
2018-08-10 03:00:00+00:00,1.145725,1.27568,1.56947
2018-08-10 09:00:00+00:00,1.143425,1.27751,1.56176
2018-08-10 15:00:00+00:00,1.14119,1.2769599999999999,1.5634000000000001
2018-08-12 21:00:00+00:00,1.13775,1.27501,1.5652599999999999
2018-08-13 03:00:00+00:00,1.138345,1.27595,1.56513
2018-08-13 09:00:00+00:00,1.141835,1.27772,1.567265
2018-08-13 15:00:00+00:00,1.140945,1.27649,1.5688
2018-08-13 21:00:00+00:00,1.14129,1.27735,1.5677249999999998
2018-08-14 03:00:00+00:00,1.13862,1.27697,1.5695000000000001
2018-08-14 09:00:00+00:00,1.137235,1.2752949999999998,1.56705
2018-08-14 15:00:00+00:00,1.13436,1.2722099999999998,1.567015
2018-08-14 21:00:00+00:00,1.13263,1.269795,1.570165
2018-08-15 03:00:00+00:00,1.132565,1.2711999999999999,1.567225
2018-08-15 09:00:00+00:00,1.1312,1.266855,1.56718
2018-08-15 15:00:00+00:00,1.13462,1.26962,1.567235
2018-08-15 21:00:00+00:00,1.13753,1.271315,1.56677
2018-08-16 03:00:00+00:00,1.13823,1.271045,1.56602
2018-08-16 09:00:00+00:00,1.139125,1.27249,1.56638
2018-08-16 15:00:00+00:00,1.1376249999999999,1.27148,1.5667499999999999
2018-08-16 21:00:00+00:00,1.13825,1.2721149999999999,1.56572
2018-08-17 03:00:00+00:00,1.13961,1.27155,1.5662099999999999
2018-08-17 09:00:00+00:00,1.14093,1.27406,1.56688
2018-08-17 15:00:00+00:00,1.1437599999999999,1.27519,1.5639599999999998
2018-08-19 21:00:00+00:00,1.142855,1.2743,1.56516
2018-08-20 03:00:00+00:00,1.14065,1.273685,1.5610499999999998
2018-08-20 09:00:00+00:00,1.143205,1.27591,1.564565
2018-08-20 15:00:00+00:00,1.14825,1.279555,1.56462
2018-08-20 21:00:00+00:00,1.15211,1.28267,1.5673650000000001
2018-08-21 03:00:00+00:00,1.15337,1.283185,1.566675
2018-08-21 09:00:00+00:00,1.151975,1.2866149999999998,1.56789
2018-08-21 15:00:00+00:00,1.15707,1.2902399999999998,1.5710199999999999
2018-08-21 21:00:00+00:00,1.15746,1.29059,1.57471
2018-08-22 03:00:00+00:00,1.1573799999999999,1.288395,1.57546
2018-08-22 09:00:00+00:00,1.1598899999999999,1.29101,1.577585
2018-08-22 15:00:00+00:00,1.1596350000000002,1.291065,1.5773549999999998
2018-08-22 21:00:00+00:00,1.155495,1.28732,1.58623
2018-08-23 03:00:00+00:00,1.156395,1.28747,1.58459
2018-08-23 09:00:00+00:00,1.157565,1.2835100000000002,1.59111
2018-08-23 15:00:00+00:00,1.154155,1.2812000000000001,1.59226
2018-08-23 21:00:00+00:00,1.15561,1.2816299999999998,1.586585
2018-08-24 03:00:00+00:00,1.156315,1.2834050000000001,1.58907
2018-08-24 09:00:00+00:00,1.1627399999999999,1.2858100000000001,1.586675
2018-08-24 15:00:00+00:00,1.1622,1.2849599999999999,1.58609
2018-08-26 21:00:00+00:00,1.16302,1.285865,1.587155
2018-08-27 03:00:00+00:00,1.160965,1.2841900000000002,1.58837
2018-08-27 09:00:00+00:00,1.16705,1.288945,1.5887449999999999
2018-08-27 15:00:00+00:00,1.16783,1.2891750000000002,1.5893549999999999
2018-08-27 21:00:00+00:00,1.16753,1.287385,1.59223
2018-08-28 03:00:00+00:00,1.169185,1.290535,1.591755
2018-08-28 09:00:00+00:00,1.171485,1.288145,1.594525
2018-08-28 15:00:00+00:00,1.1694849999999999,1.2871350000000001,1.59351
2018-08-28 21:00:00+00:00,1.16917,1.2864149999999999,1.592255
2018-08-29 03:00:00+00:00,1.166655,1.2876500000000002,1.597625
2018-08-29 09:00:00+00:00,1.16934,1.2998699999999999,1.60395
2018-08-29 15:00:00+00:00,1.170745,1.302815,1.6015000000000001
2018-08-29 21:00:00+00:00,1.1701350000000001,1.30302,1.605095
2018-08-30 03:00:00+00:00,1.168685,1.30065,1.603395
2018-08-30 09:00:00+00:00,1.165735,1.30047,1.600455
2018-08-30 15:00:00+00:00,1.166825,1.3007900000000001,1.606365
2018-08-30 21:00:00+00:00,1.16635,1.300785,1.6092650000000002
2018-08-31 03:00:00+00:00,1.166925,1.301665,1.6111499999999999
2018-08-31 09:00:00+00:00,1.163415,1.29977,1.608915
2018-08-31 15:00:00+00:00,1.16019,1.29603,1.61348
2018-09-02 21:00:00+00:00,1.15981,1.292445,1.6145100000000001
2018-09-03 03:00:00+00:00,1.161135,1.2892649999999999,1.609845
2018-09-03 09:00:00+00:00,1.162735,1.288535,1.61069
2018-09-03 15:00:00+00:00,1.16204,1.28678,1.6107
2018-09-03 21:00:00+00:00,1.1598600000000001,1.28585,1.6132
2018-09-04 03:00:00+00:00,1.156565,1.28316,1.612225
2018-09-04 09:00:00+00:00,1.155555,1.28318,1.609005
2018-09-04 15:00:00+00:00,1.1582949999999999,1.28561,1.61379
2018-09-04 21:00:00+00:00,1.16048,1.2868300000000001,1.60992
2018-09-05 03:00:00+00:00,1.15687,1.281945,1.61285
2018-09-05 09:00:00+00:00,1.162535,1.29584,1.61679
2018-09-05 15:00:00+00:00,1.163075,1.290705,1.6167699999999998
2018-09-05 21:00:00+00:00,1.16469,1.292405,1.6167500000000001
2018-09-06 03:00:00+00:00,1.16356,1.2941500000000001,1.617035
2018-09-06 09:00:00+00:00,1.163165,1.294645,1.6138750000000002
2018-09-06 15:00:00+00:00,1.16234,1.292875,1.61496
2018-09-06 21:00:00+00:00,1.161955,1.29236,1.619915
2018-09-07 03:00:00+00:00,1.164365,1.29423,1.62652
2018-09-07 09:00:00+00:00,1.158225,1.29505,1.6213000000000002
2018-09-07 15:00:00+00:00,1.15521,1.29203,1.625915
2018-09-09 21:00:00+00:00,1.155085,1.292115,1.625605
2018-09-10 03:00:00+00:00,1.157105,1.2943449999999999,1.62449
2018-09-10 09:00:00+00:00,1.160495,1.3018,1.6302400000000001
2018-09-10 15:00:00+00:00,1.1593749999999998,1.3025799999999998,1.629995
2018-09-10 21:00:00+00:00,1.15887,1.3032949999999999,1.6293
2018-09-11 03:00:00+00:00,1.1614550000000001,1.30402,1.6330399999999998
2018-09-11 09:00:00+00:00,1.158385,1.2998150000000002,1.632745
2018-09-11 15:00:00+00:00,1.16044,1.3030249999999999,1.6302599999999998
2018-09-11 21:00:00+00:00,1.1590150000000001,1.3008000000000002,1.63219
2018-09-12 03:00:00+00:00,1.1590150000000001,1.3024399999999998,1.62724
2018-09-12 09:00:00+00:00,1.16245,1.30205,1.628695
2018-09-12 15:00:00+00:00,1.162695,1.3045900000000001,1.6214300000000001
2018-09-12 21:00:00+00:00,1.16349,1.30439,1.61904
2018-09-13 03:00:00+00:00,1.161475,1.30435,1.6163500000000002
2018-09-13 09:00:00+00:00,1.167575,1.3094350000000001,1.624355
2018-09-13 15:00:00+00:00,1.16901,1.310605,1.6256249999999999
2018-09-13 21:00:00+00:00,1.16924,1.311215,1.62618
2018-09-14 03:00:00+00:00,1.170615,1.313265,1.62461
2018-09-14 09:00:00+00:00,1.166685,1.3075700000000001,1.6245850000000002
2018-09-14 15:00:00+00:00,1.1625,1.30674,1.6251000000000002
2018-09-16 21:00:00+00:00,1.163565,1.308335,1.625935
2018-09-17 03:00:00+00:00,1.16537,1.31024,1.6247099999999999
2018-09-17 09:00:00+00:00,1.16902,1.315125,1.628025
2018-09-17 15:00:00+00:00,1.168385,1.31599,1.627875
2018-09-17 21:00:00+00:00,1.1681300000000001,1.3149199999999999,1.62699
2018-09-18 03:00:00+00:00,1.16871,1.313835,1.6219350000000001
2018-09-18 09:00:00+00:00,1.170005,1.3154,1.623105
2018-09-18 15:00:00+00:00,1.166765,1.31471,1.6162649999999998
2018-09-18 21:00:00+00:00,1.1665,1.314525,1.613815
2018-09-19 03:00:00+00:00,1.1702599999999999,1.319595,1.615275
2018-09-19 09:00:00+00:00,1.166795,1.3151549999999999,1.60646
2018-09-19 15:00:00+00:00,1.167185,1.314215,1.6069149999999999
2018-09-19 21:00:00+00:00,1.168375,1.31484,1.608865
2018-09-20 03:00:00+00:00,1.16917,1.319045,1.609815
2018-09-20 09:00:00+00:00,1.1749800000000001,1.32528,1.61537
2018-09-20 15:00:00+00:00,1.1777600000000001,1.32704,1.615205
2018-09-20 21:00:00+00:00,1.178205,1.3271899999999999,1.6158700000000001
2018-09-21 03:00:00+00:00,1.179305,1.321715,1.61608
2018-09-21 09:00:00+00:00,1.1759,1.30968,1.6133899999999999
2018-09-21 15:00:00+00:00,1.17482,1.3076400000000001,1.6120199999999998
2018-09-23 21:00:00+00:00,1.173965,1.307785,1.615375
2018-09-24 03:00:00+00:00,1.17678,1.3118850000000002,1.618055
2018-09-24 09:00:00+00:00,1.178785,1.31391,1.622635
2018-09-24 15:00:00+00:00,1.1747049999999999,1.31165,1.61999
2018-09-24 21:00:00+00:00,1.17384,1.31075,1.62018
2018-09-25 03:00:00+00:00,1.17607,1.31434,1.623845
2018-09-25 09:00:00+00:00,1.17861,1.3162850000000001,1.6250200000000001
2018-09-25 15:00:00+00:00,1.176655,1.3181,1.6230449999999998
2018-09-25 21:00:00+00:00,1.1764350000000001,1.317855,1.6166
2018-09-26 03:00:00+00:00,1.176735,1.3171249999999999,1.620965
2018-09-26 09:00:00+00:00,1.1748699999999999,1.3185,1.618465
2018-09-26 15:00:00+00:00,1.17409,1.31685,1.61756
2018-09-26 21:00:00+00:00,1.174615,1.314785,1.6183
2018-09-27 03:00:00+00:00,1.171165,1.3124,1.61938
2018-09-27 09:00:00+00:00,1.16757,1.3116050000000001,1.617385
2018-09-27 15:00:00+00:00,1.164105,1.30795,1.615335
2018-09-27 21:00:00+00:00,1.1647750000000001,1.308195,1.61464
2018-09-28 03:00:00+00:00,1.16143,1.3071700000000002,1.60897
2018-09-28 09:00:00+00:00,1.1614,1.3039999999999998,1.6053549999999999
2018-09-28 15:00:00+00:00,1.1602700000000001,1.30325,1.6072600000000001
2018-09-30 21:00:00+00:00,1.159685,1.3031700000000002,1.60632
2018-10-01 03:00:00+00:00,1.16076,1.305875,1.6088149999999999
2018-10-01 09:00:00+00:00,1.15842,1.30458,1.604535
2018-10-01 15:00:00+00:00,1.1577950000000001,1.30416,1.60296
2018-10-01 21:00:00+00:00,1.15708,1.303895,1.6009000000000002
2018-10-02 03:00:00+00:00,1.1514799999999998,1.29681,1.6066500000000001
2018-10-02 09:00:00+00:00,1.155635,1.298155,1.604985
2018-10-02 15:00:00+00:00,1.15493,1.29797,1.606595
2018-10-02 21:00:00+00:00,1.1584750000000001,1.2996699999999999,1.61259
2018-10-03 03:00:00+00:00,1.157445,1.30169,1.61643
2018-10-03 09:00:00+00:00,1.1537,1.3004449999999999,1.612865
2018-10-03 15:00:00+00:00,1.147865,1.29382,1.615895
2018-10-03 21:00:00+00:00,1.1470850000000001,1.293205,1.6164749999999999
2018-10-04 03:00:00+00:00,1.14863,1.296065,1.623665
2018-10-04 09:00:00+00:00,1.15228,1.3028149999999998,1.6257000000000001
2018-10-04 15:00:00+00:00,1.1514099999999998,1.302025,1.626705
2018-10-04 21:00:00+00:00,1.150825,1.30166,1.62831
2018-10-05 03:00:00+00:00,1.14923,1.3033299999999999,1.62666
2018-10-05 09:00:00+00:00,1.15082,1.3070249999999999,1.62934
2018-10-05 15:00:00+00:00,1.15221,1.31175,1.6341700000000001
2018-10-07 21:00:00+00:00,1.15156,1.31189,1.6336
2018-10-08 03:00:00+00:00,1.147425,1.3056,1.626835
2018-10-08 09:00:00+00:00,1.147425,1.3070599999999999,1.62325
2018-10-08 15:00:00+00:00,1.149155,1.3094999999999999,1.62364
2018-10-08 21:00:00+00:00,1.149235,1.30942,1.621575
2018-10-09 03:00:00+00:00,1.147805,1.306485,1.621985
